data;

param num_top:=6;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 9 4 14 22 23 18 ;
set Nl[2] := 8 23 12 11 19 21 ;
set Nl[3] := 8 9 10 3 1 16 ;
set Nl[4] := 15 10 8 1 4 3 ;
set Nl[5] := 15 2 18 20 16 12 ;
set Nl[6] := 23 7 9 14 18 22 ;

set El[1] := (4,9) (4,14) (14,22) (22,23) (18,23) (9,18) ;
set El[2] := (8,23) (12,23) (11,12) (11,19) (19,21) (8,21) ;
set El[3] := (8,9) (9,10) (3,10) (1,3) (1,16) (8,16) ;
set El[4] := (10,15) (8,10) (1,8) (1,4) (3,4) (3,15) ;
set El[5] := (2,15) (2,18) (18,20) (16,20) (12,16) (12,15) ;
set El[6] := (7,23) (7,9) (9,14) (14,18) (18,22) (22,23) ;
