data;

param num_top:=6;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 12 5 21 6 10 19 ;
set Nl[2] := 13 22 21 14 6 9 ;
set Nl[3] := 1 14 22 19 20 10 ;
set Nl[4] := 11 9 17 22 3 18 ;
set Nl[5] := 8 17 18 6 1 13 ;
set Nl[6] := 10 14 15 8 2 3 ;

set El[1] := (5,12) (5,21) (6,21) (6,10) (10,19) (12,19) ;
set El[2] := (13,22) (21,22) (14,21) (6,14) (6,9) (9,13) ;
set El[3] := (1,14) (14,22) (19,22) (19,20) (10,20) (1,10) ;
set El[4] := (9,11) (9,17) (17,22) (3,22) (3,18) (11,18) ;
set El[5] := (8,17) (17,18) (6,18) (1,6) (1,13) (8,13) ;
set El[6] := (10,14) (14,15) (8,15) (2,8) (2,3) (3,10) ;
