data;

param num_top:=6;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 19 16 5 4 3 8 ;
set Nl[2] := 1 23 18 4 9 17 ;
set Nl[3] := 22 2 9 18 3 6 ;
set Nl[4] := 12 5 3 13 1 18 ;
set Nl[5] := 13 6 19 5 7 21 ;
set Nl[6] := 1 19 18 12 20 5 ;

set El[1] := (16,19) (5,16) (4,5) (3,4) (3,8) (8,19) ;
set El[2] := (1,23) (18,23) (4,18) (4,9) (9,17) (1,17) ;
set El[3] := (2,22) (2,9) (9,18) (3,18) (3,6) (6,22) ;
set El[4] := (5,12) (3,5) (3,13) (1,13) (1,18) (12,18) ;
set El[5] := (6,13) (6,19) (5,19) (5,7) (7,21) (13,21) ;
set El[6] := (1,19) (18,19) (12,18) (12,20) (5,20) (1,5) ;
