data;

param num_top:=6;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 7 22 1 16 12 2 ;
set Nl[2] := 18 23 12 13 4 15 ;
set Nl[3] := 10 19 2 9 8 6 ;
set Nl[4] := 14 22 12 6 13 5 ;
set Nl[5] := 1 11 17 14 16 22 ;
set Nl[6] := 10 9 1 5 21 4 ;

set El[1] := (7,22) (1,22) (1,16) (12,16) (2,12) (2,7) ;
set El[2] := (18,23) (12,23) (12,13) (4,13) (4,15) (15,18) ;
set El[3] := (10,19) (2,19) (2,9) (8,9) (6,8) (6,10) ;
set El[4] := (14,22) (12,22) (6,12) (6,13) (5,13) (5,14) ;
set El[5] := (1,11) (11,17) (14,17) (14,16) (16,22) (1,22) ;
set El[6] := (9,10) (1,9) (1,5) (5,21) (4,21) (4,10) ;
