data;

param num_top:=10;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 7 11 16 18 21;
set Nl[2] := 6 8 13 15 23;
set Nl[3] := 2 12 18 20 23;
set Nl[4] := 8 9 12 17 21;
set Nl[5] := 3 5 10 11 15;
set Nl[6] := 1 10 12 20 22;
set Nl[7] := 9 11 13 17 22;
set Nl[8] := 2 4 9 18 21;
set Nl[9] := 4 14 15 21 23;
set Nl[10] := 1 6 7 8 11;

set El[1] := (7,16) (11,16) (11,18) (18,21) (7,21) (11,21);
set El[2] := (6,8) (8,23) (15,23) (13,15) (6,13) (6,23);
set El[3] := (2,12) (12,20) (20,23) (18,23) (2,18) (12,18);
set El[4] := (8,12) (9,12) (9,17) (17,21) (8,21) (8,17);
set El[5] := (3,5) (5,15) (11,15) (10,11) (3,10) (5,10);
set El[6] := (1,10) (10,22) (20,22) (12,20) (1,12) (12,22);
set El[7] := (9,11) (11,22) (17,22) (13,17) (9,13) (11,17);
set El[8] := (2,4) (4,21) (18,21) (9,18) (2,9) (2,18);
set El[9] := (4,14) (14,23) (21,23) (15,21) (4,15) (4,23);
set El[10] := (1,6) (6,11) (8,11) (7,8) (1,7) (1,11);
