data;

param num_top:=15;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 1 3 11 16 23;
set Nl[2] := 3 10 11 13 23;
set Nl[3] := 9 10 11 17 19;
set Nl[4] := 3 7 12 13 15;
set Nl[5] := 2 4 7 15 20;
set Nl[6] := 6 11 14 15 19;
set Nl[7] := 8 13 17 21 23;
set Nl[8] := 6 15 19 20 22;
set Nl[9] := 5 11 13 14 16;
set Nl[10] := 3 7 18 20 22;
set Nl[11] := 5 7 9 11 16;
set Nl[12] := 2 14 17 19 23;
set Nl[13] := 8 11 16 20 23;
set Nl[14] := 1 3 20 21 23;
set Nl[15] := 2 5 7 15 21;

set El[1] := (1,3) (3,23) (16,23) (11,16) (1,11) (11,23);
set El[2] := (3,10) (10,23) (13,23) (11,13) (3,11) (3,23);
set El[3] := (9,10) (10,19) (17,19) (11,17) (9,11) (10,17);
set El[4] := (3,7) (7,15) (13,15) (12,13) (3,12) (3,15);
set El[5] := (2,4) (4,20) (15,20) (7,15) (2,7) (4,15);
set El[6] := (6,11) (11,19) (15,19) (14,15) (6,14) (14,19);
set El[7] := (8,17) (13,17) (13,21) (21,23) (8,23) (13,23);
set El[8] := (6,15) (15,22) (20,22) (19,20) (6,19) (15,20);
set El[9] := (5,11) (11,16) (14,16) (13,14) (5,13) (11,14);
set El[10] := (3,7) (7,22) (20,22) (18,20) (3,18) (3,22);
set El[11] := (5,7) (7,16) (11,16) (9,11) (5,9) (7,9);
set El[12] := (2,14) (14,23) (19,23) (17,19) (2,17) (2,19);
set El[13] := (8,16) (11,16) (11,20) (20,23) (8,23) (8,11);
set El[14] := (1,3) (3,23) (21,23) (20,21) (1,20) (1,21);
set El[15] := (2,5) (5,15) (15,21) (7,21) (2,7) (7,15);
