data;

param num_top:=12;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 8 9 12 13 15 21;
set Nl[2] := 8 10 11 12 18 20;
set Nl[3] := 1 4 11 13 15 17;
set Nl[4] := 6 8 10 17 21 23;
set Nl[5] := 2 9 12 16 19 21;
set Nl[6] := 3 7 8 13 19 22;
set Nl[7] := 1 6 7 15 19 20;
set Nl[8] := 1 3 5 9 14 17;
set Nl[9] := 2 6 8 13 20 23;
set Nl[10] := 4 6 10 12 14 16;
set Nl[11] := 4 6 7 11 20 22;
set Nl[12] := 2 5 6 8 12 20;

set El[1] := (8,13) (9,13) (9,15) (12,15) (12,21) (8,21) (9,12) (8,12) (8,15) (15,21);
set El[2] := (8,12) (10,12) (10,18) (11,18) (11,20) (8,20) (10,20) (8,18) (12,18) (11,12);
set El[3] := (1,13) (4,13) (4,15) (11,15) (11,17) (1,17) (4,11) (15,17) (1,11) (13,15);
set El[4] := (6,10) (10,21) (21,23) (8,23) (8,17) (6,17) (8,21) (8,10) (17,21) (6,8);
set El[5] := (2,9) (9,12) (12,16) (16,19) (19,21) (2,21) (9,16) (12,21) (2,12) (2,19);
set El[6] := (3,13) (8,13) (8,22) (7,22) (7,19) (3,19) (3,22) (13,19) (3,8) (3,7);
set El[7] := (1,6) (6,7) (7,15) (15,19) (19,20) (1,20) (7,19) (1,19) (6,15) (15,20);
set El[8] := (1,9) (3,9) (3,14) (5,14) (5,17) (1,17) (5,9) (1,3) (1,14) (1,5);
set El[9] := (2,8) (8,23) (20,23) (6,20) (6,13) (2,13) (8,20) (6,8) (13,23) (6,23);
set El[10] := (4,12) (6,12) (6,14) (10,14) (10,16) (4,16) (12,16) (4,14) (14,16) (4,6);
set El[11] := (4,11) (6,11) (6,20) (7,20) (7,22) (4,22) (4,20) (6,22) (4,6) (11,22);
set El[12] := (2,8) (5,8) (5,12) (6,12) (6,20) (2,20) (2,6) (2,5) (8,12) (12,20);
