data;

param num_top:=5;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 16 17 4 15 11 18 ;
set Nl[2] := 20 9 1 7 5 15 ;
set Nl[3] := 5 9 3 22 10 18 ;
set Nl[4] := 2 12 17 20 13 9 ;
set Nl[5] := 2 11 21 7 4 9 ;

set El[1] := (16,17) (4,17) (4,15) (11,15) (11,18) (16,18) ;
set El[2] := (9,20) (1,9) (1,7) (5,7) (5,15) (15,20) ;
set El[3] := (5,9) (3,9) (3,22) (10,22) (10,18) (5,18) ;
set El[4] := (2,12) (12,17) (17,20) (13,20) (9,13) (2,9) ;
set El[5] := (2,11) (11,21) (7,21) (4,7) (4,9) (2,9) ;
