data;

param num_top:=5;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 23 8 7 14 13 1 ;
set Nl[2] := 21 13 20 2 10 1 ;
set Nl[3] := 9 14 7 16 10 12 ;
set Nl[4] := 9 17 20 16 23 1 ;
set Nl[5] := 8 11 18 6 10 22 ;

set El[1] := (8,23) (7,8) (7,14) (13,14) (1,13) (1,23) ;
set El[2] := (13,21) (13,20) (2,20) (2,10) (1,10) (1,21) ;
set El[3] := (9,14) (7,14) (7,16) (10,16) (10,12) (9,12) ;
set El[4] := (9,17) (17,20) (16,20) (16,23) (1,23) (1,9) ;
set El[5] := (8,11) (11,18) (6,18) (6,10) (10,22) (8,22) ;
