data;

param num_top:=5;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 19 16 8 23 15 18 ;
set Nl[2] := 8 13 1 6 10 4 ;
set Nl[3] := 5 15 12 17 18 2 ;
set Nl[4] := 23 18 20 15 14 6 ;
set Nl[5] := 22 2 13 20 5 11 ;

set El[1] := (16,19) (8,16) (8,23) (15,23) (15,18) (18,19) ;
set El[2] := (8,13) (1,13) (1,6) (6,10) (4,10) (4,8) ;
set El[3] := (5,15) (12,15) (12,17) (17,18) (2,18) (2,5) ;
set El[4] := (18,23) (18,20) (15,20) (14,15) (6,14) (6,23) ;
set El[5] := (2,22) (2,13) (13,20) (5,20) (5,11) (11,22) ;
