data;

param num_top:=24;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 4 5 6 15 21 22;
set Nl[2] := 3 14 15 16 17 18;
set Nl[3] := 2 4 5 8 13 19;
set Nl[4] := 9 11 12 15 22 23;
set Nl[5] := 4 5 7 9 10 23;
set Nl[6] := 7 10 17 19 20 23;
set Nl[7] := 2 3 4 7 8 18;
set Nl[8] := 2 6 9 10 11 16;
set Nl[9] := 1 6 12 14 16 21;
set Nl[10] := 5 6 14 15 22 23;
set Nl[11] := 3 10 12 16 20 21;
set Nl[12] := 8 10 11 16 20 22;
set Nl[13] := 4 6 8 13 16 23;
set Nl[14] := 6 9 11 14 16 18;
set Nl[15] := 6 10 12 13 15 21;
set Nl[16] := 6 8 9 13 21 23;
set Nl[17] := 3 5 7 8 14 21;
set Nl[18] := 6 9 17 21 22 23;
set Nl[19] := 1 6 8 13 16 20;
set Nl[20] := 13 14 18 20 21 23;
set Nl[21] := 4 5 11 14 17 18;
set Nl[22] := 1 6 8 9 19 23;
set Nl[23] := 1 4 6 7 14 17;
set Nl[24] := 6 7 9 16 18 20;

set El[1] := (4,5) (5,6) (6,15) (15,21) (21,22) (4,22) (5,22) (6,21) (4,6) (6,22);
set El[2] := (3,16) (14,16) (14,17) (15,17) (15,18) (3,18) (16,18) (17,18) (3,14) (14,15);
set El[3] := (2,8) (4,8) (4,13) (5,13) (5,19) (2,19) (8,19) (8,13) (4,5) (5,8);
set El[4] := (9,11) (11,12) (12,15) (15,22) (22,23) (9,23) (12,22) (11,15) (11,22) (11,23);
set El[5] := (4,9) (5,9) (5,10) (7,10) (7,23) (4,23) (4,7) (7,9) (4,10) (5,7);
set El[6] := (7,19) (10,19) (10,20) (17,20) (17,23) (7,23) (19,23) (10,17) (7,10) (17,19);
set El[7] := (2,3) (3,4) (4,7) (7,8) (8,18) (2,18) (7,18) (4,18) (4,8) (2,4);
set El[8] := (2,10) (6,10) (6,11) (9,11) (9,16) (2,16) (2,9) (6,16) (6,9) (11,16);
set El[9] := (1,14) (6,14) (6,16) (12,16) (12,21) (1,21) (16,21) (14,21) (1,16) (1,12);
set El[10] := (5,6) (6,14) (14,15) (15,22) (22,23) (5,23) (5,22) (5,15) (5,14) (6,23);
set El[11] := (3,10) (10,12) (12,16) (16,20) (20,21) (3,21) (10,21) (3,12) (12,21) (16,21);
set El[12] := (8,16) (10,16) (10,20) (11,20) (11,22) (8,22) (10,11) (8,11) (10,22) (8,20);
set El[13] := (4,13) (6,13) (6,16) (8,16) (8,23) (4,23) (4,8) (6,23) (13,23) (8,13);
set El[14] := (6,14) (9,14) (9,16) (11,16) (11,18) (6,18) (16,18) (11,14) (14,16) (6,9);
set El[15] := (6,13) (10,13) (10,15) (12,15) (12,21) (6,21) (10,21) (6,10) (6,12) (15,21);
set El[16] := (6,9) (9,21) (21,23) (8,23) (8,13) (6,13) (13,21) (6,23) (9,13) (8,9);
set El[17] := (3,7) (7,21) (8,21) (5,8) (5,14) (3,14) (3,21) (5,7) (7,14) (14,21);
set El[18] := (6,9) (9,17) (17,21) (21,22) (22,23) (6,23) (17,22) (17,23) (6,17) (6,22);
set El[19] := (1,13) (6,13) (6,16) (8,16) (8,20) (1,20) (16,20) (8,13) (13,16) (13,20);
set El[20] := (13,14) (14,18) (18,20) (20,21) (21,23) (13,23) (14,20) (20,23) (18,21) (13,21);
set El[21] := (4,14) (5,14) (5,17) (11,17) (11,18) (4,18) (5,18) (14,17) (14,18) (5,11);
set El[22] := (1,8) (8,23) (19,23) (6,19) (6,9) (1,9) (9,23) (6,23) (6,8) (9,19);
set El[23] := (1,7) (4,7) (4,14) (6,14) (6,17) (1,17) (1,6) (7,17) (6,7) (14,17);
set El[24] := (6,16) (7,16) (7,18) (9,18) (9,20) (6,20) (7,20) (16,20) (6,9) (16,18);
