data;

param num_top:=15;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 3 12 13 17 19;
set Nl[2] := 1 12 14 16 18;
set Nl[3] := 4 12 16 19 22;
set Nl[4] := 1 2 6 7 21;
set Nl[5] := 3 4 10 21 23;
set Nl[6] := 6 9 10 15 16;
set Nl[7] := 8 10 17 20 23;
set Nl[8] := 2 5 13 18 22;
set Nl[9] := 1 4 6 10 20;
set Nl[10] := 3 9 12 14 16;
set Nl[11] := 10 12 14 20 23;
set Nl[12] := 3 7 12 13 19;
set Nl[13] := 3 13 15 21 22;
set Nl[14] := 6 8 10 16 20;
set Nl[15] := 5 7 13 18 22;

set El[1] := (3,12) (12,19) (17,19) (13,17) (3,13) (12,17) (13,19) (3,17);
set El[2] := (1,12) (12,18) (16,18) (14,16) (1,14) (1,18) (12,16) (14,18);
set El[3] := (4,12) (12,22) (19,22) (16,19) (4,16) (4,19) (12,19) (16,22);
set El[4] := (1,2) (2,21) (7,21) (6,7) (1,6) (2,6) (6,21) (2,7);
set El[5] := (3,4) (4,23) (21,23) (10,21) (3,10) (3,21) (4,10) (10,23);
set El[6] := (6,9) (9,16) (15,16) (10,15) (6,10) (9,15) (9,10) (6,15);
set El[7] := (8,17) (10,17) (10,20) (20,23) (8,23) (8,10) (17,20) (8,20);
set El[8] := (2,5) (5,22) (18,22) (13,18) (2,13) (5,13) (2,18) (5,18);
set El[9] := (1,4) (4,20) (10,20) (6,10) (1,6) (4,6) (1,10) (4,10);
set El[10] := (3,9) (9,16) (14,16) (12,14) (3,12) (9,14) (12,16) (3,14);
set El[11] := (10,12) (12,23) (20,23) (14,20) (10,14) (14,23) (10,23) (12,14);
set El[12] := (3,7) (7,19) (13,19) (12,13) (3,12) (3,13) (7,13) (7,12);
set El[13] := (3,13) (13,22) (21,22) (15,21) (3,15) (3,22) (3,21) (13,21);
set El[14] := (6,8) (8,20) (16,20) (10,16) (6,10) (8,16) (8,10) (6,16);
set El[15] := (5,7) (7,22) (18,22) (13,18) (5,13) (13,22) (5,22) (7,13);
