data;

param num_top:=12;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 5 7 9 18 19 23;
set Nl[2] := 1 4 7 11 21 22;
set Nl[3] := 7 11 14 16 17 22;
set Nl[4] := 4 5 6 11 14 23;
set Nl[5] := 4 9 10 19 21 22;
set Nl[6] := 5 7 8 13 14 18;
set Nl[7] := 2 5 9 10 14 19;
set Nl[8] := 2 3 6 11 15 23;
set Nl[9] := 1 6 10 12 22 23;
set Nl[10] := 6 9 13 15 21 23;
set Nl[11] := 9 10 14 16 21 23;
set Nl[12] := 7 8 11 18 19 21;

set El[1] := (5,18) (9,18) (9,23) (7,23) (7,19) (5,19);
set El[2] := (1,11) (4,11) (4,21) (7,21) (7,22) (1,22);
set El[3] := (7,16) (11,16) (11,17) (14,17) (14,22) (7,22);
set El[4] := (4,11) (5,11) (5,14) (6,14) (6,23) (4,23);
set El[5] := (4,9) (9,10) (10,19) (19,21) (21,22) (4,22);
set El[6] := (5,7) (7,8) (8,13) (13,14) (14,18) (5,18);
set El[7] := (2,10) (5,10) (5,14) (9,14) (9,19) (2,19);
set El[8] := (2,11) (3,11) (3,15) (6,15) (6,23) (2,23);
set El[9] := (1,6) (6,10) (10,12) (12,22) (22,23) (1,23);
set El[10] := (6,9) (9,13) (13,15) (15,21) (21,23) (6,23);
set El[11] := (9,10) (10,14) (14,16) (16,21) (21,23) (9,23);
set El[12] := (7,8) (8,11) (11,18) (18,19) (19,21) (7,21);
