data;

param num_top:=20;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 2 6 7 13 23;
set Nl[2] := 1 2 8 15 23;
set Nl[3] := 1 2 3 8 14;
set Nl[4] := 7 11 14 16 18;
set Nl[5] := 2 6 11 19 23;
set Nl[6] := 4 11 16 17 23;
set Nl[7] := 3 7 16 21 23;
set Nl[8] := 3 11 13 18 23;
set Nl[9] := 1 6 14 18 23;
set Nl[10] := 10 16 19 20 23;
set Nl[11] := 2 13 16 19 20;
set Nl[12] := 3 6 15 20 21;
set Nl[13] := 7 9 12 14 22;
set Nl[14] := 1 12 13 14 20;
set Nl[15] := 7 13 16 17 22;
set Nl[16] := 6 10 14 20 21;
set Nl[17] := 3 6 8 13 22;
set Nl[18] := 3 6 9 12 21;
set Nl[19] := 3 4 8 9 15;
set Nl[20] := 2 12 19 22 23;

set El[1] := (2,6) (6,13) (13,23) (7,23) (2,7) (6,23);
set El[2] := (1,2) (2,15) (15,23) (8,23) (1,8) (1,23);
set El[3] := (1,2) (2,14) (8,14) (3,8) (1,3) (1,8);
set El[4] := (7,11) (11,18) (16,18) (14,16) (7,14) (14,18);
set El[5] := (2,6) (6,23) (19,23) (11,19) (2,11) (6,11);
set El[6] := (4,11) (11,23) (17,23) (16,17) (4,16) (4,23);
set El[7] := (3,7) (7,23) (21,23) (16,21) (3,16) (3,23);
set El[8] := (3,11) (11,23) (18,23) (13,18) (3,13) (3,18);
set El[9] := (1,6) (6,23) (18,23) (14,18) (1,14) (14,23);
set El[10] := (10,16) (16,23) (20,23) (19,20) (10,19) (19,23);
set El[11] := (2,13) (13,20) (19,20) (16,19) (2,16) (2,19);
set El[12] := (3,6) (6,21) (20,21) (15,20) (3,15) (3,20);
set El[13] := (7,12) (9,12) (9,14) (14,22) (7,22) (7,9);
set El[14] := (1,12) (12,20) (14,20) (13,14) (1,13) (1,14);
set El[15] := (7,16) (13,16) (13,17) (17,22) (7,22) (7,13);
set El[16] := (6,10) (10,21) (20,21) (14,20) (6,14) (6,21);
set El[17] := (3,6) (6,13) (13,22) (8,22) (3,8) (3,13);
set El[18] := (3,6) (6,21) (12,21) (9,12) (3,9) (9,21);
set El[19] := (3,4) (4,15) (9,15) (8,9) (3,8) (3,15);
set El[20] := (2,12) (12,23) (22,23) (19,22) (2,19) (12,22);
