data;

param num_top:=25;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 4 13 14 15 19;
set Nl[2] := 8 9 19 22 23;
set Nl[3] := 1 10 13 14 17;
set Nl[4] := 1 5 7 17 20;
set Nl[5] := 5 12 15 17 22;
set Nl[6] := 2 4 14 16 19;
set Nl[7] := 10 12 13 16 18;
set Nl[8] := 4 11 13 14 16;
set Nl[9] := 3 5 7 18 20;
set Nl[10] := 3 7 9 18 22;
set Nl[11] := 9 10 11 15 19;
set Nl[12] := 7 13 14 21 23;
set Nl[13] := 12 15 17 18 23;
set Nl[14] := 2 5 7 9 11;
set Nl[15] := 8 10 16 17 20;
set Nl[16] := 2 11 15 20 23;
set Nl[17] := 3 8 9 12 16;
set Nl[18] := 10 11 12 18 23;
set Nl[19] := 9 12 14 21 23;
set Nl[20] := 1 7 9 10 23;
set Nl[21] := 8 13 14 17 18;
set Nl[22] := 3 14 16 18 19;
set Nl[23] := 3 9 12 13 15;
set Nl[24] := 3 5 7 9 22;
set Nl[25] := 3 12 14 19 23;

set El[1] := (4,13) (13,19) (15,19) (14,15) (4,14);
set El[2] := (8,19) (9,19) (9,22) (22,23) (8,23);
set El[3] := (1,10) (10,17) (14,17) (13,14) (1,13);
set El[4] := (1,5) (5,20) (17,20) (7,17) (1,7);
set El[5] := (5,12) (12,22) (17,22) (15,17) (5,15);
set El[6] := (2,4) (4,19) (16,19) (14,16) (2,14);
set El[7] := (10,12) (12,18) (16,18) (13,16) (10,13);
set El[8] := (4,11) (11,16) (14,16) (13,14) (4,13);
set El[9] := (3,5) (5,20) (18,20) (7,18) (3,7);
set El[10] := (3,7) (7,22) (18,22) (9,18) (3,9);
set El[11] := (9,10) (10,19) (15,19) (11,15) (9,11);
set El[12] := (7,14) (13,14) (13,21) (21,23) (7,23);
set El[13] := (12,15) (15,23) (18,23) (17,18) (12,17);
set El[14] := (2,5) (5,11) (9,11) (7,9) (2,7);
set El[15] := (8,10) (10,20) (17,20) (16,17) (8,16);
set El[16] := (2,11) (11,23) (20,23) (15,20) (2,15);
set El[17] := (3,8) (8,16) (12,16) (9,12) (3,9);
set El[18] := (10,11) (11,23) (18,23) (12,18) (10,12);
set El[19] := (9,12) (12,23) (21,23) (14,21) (9,14);
set El[20] := (1,7) (7,23) (10,23) (9,10) (1,9);
set El[21] := (8,13) (13,18) (17,18) (14,17) (8,14);
set El[22] := (3,14) (14,19) (18,19) (16,18) (3,16);
set El[23] := (3,9) (9,15) (13,15) (12,13) (3,12);
set El[24] := (3,5) (5,9) (9,22) (7,22) (3,7);
set El[25] := (3,12) (12,23) (19,23) (14,19) (3,14);
