data;

param num_top:=24;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 1 4 7 8 10 17;
set Nl[2] := 2 7 12 18 20 22;
set Nl[3] := 8 13 14 15 20 23;
set Nl[4] := 4 10 13 14 21 22;
set Nl[5] := 1 3 4 6 16 19;
set Nl[6] := 1 4 9 10 12 19;
set Nl[7] := 2 5 6 10 17 19;
set Nl[8] := 5 8 9 12 15 19;
set Nl[9] := 7 9 11 16 17 20;
set Nl[10] := 1 4 6 8 9 18;
set Nl[11] := 2 3 15 16 17 21;
set Nl[12] := 2 7 14 16 17 22;
set Nl[13] := 2 7 12 16 18 23;
set Nl[14] := 2 6 10 15 18 22;
set Nl[15] := 1 3 6 10 18 20;
set Nl[16] := 1 15 18 19 22 23;
set Nl[17] := 1 10 19 20 21 22;
set Nl[18] := 5 6 11 14 15 21;
set Nl[19] := 1 4 15 17 22 23;
set Nl[20] := 2 5 7 15 20 23;
set Nl[21] := 2 4 9 11 21 23;
set Nl[22] := 2 8 9 15 18 21;
set Nl[23] := 2 4 6 9 12 22;
set Nl[24] := 2 7 9 10 11 18;

set El[1] := (1,4) (4,7) (7,8) (8,10) (10,17) (1,17);
set El[2] := (2,12) (12,18) (18,22) (7,22) (7,20) (2,20);
set El[3] := (8,15) (13,15) (13,20) (14,20) (14,23) (8,23);
set El[4] := (4,10) (10,13) (13,14) (14,21) (21,22) (4,22);
set El[5] := (1,6) (3,6) (3,16) (4,16) (4,19) (1,19);
set El[6] := (1,10) (4,10) (4,12) (9,12) (9,19) (1,19);
set El[7] := (2,10) (5,10) (5,17) (6,17) (6,19) (2,19);
set El[8] := (5,12) (8,12) (8,15) (9,15) (9,19) (5,19);
set El[9] := (7,9) (9,11) (11,16) (16,17) (17,20) (7,20);
set El[10] := (1,8) (4,8) (4,9) (6,9) (6,18) (1,18);
set El[11] := (2,16) (3,16) (3,17) (15,17) (15,21) (2,21);
set El[12] := (2,16) (14,16) (14,22) (7,22) (7,17) (2,17);
set El[13] := (2,12) (12,16) (16,23) (7,23) (7,18) (2,18);
set El[14] := (2,15) (6,15) (6,18) (10,18) (10,22) (2,22);
set El[15] := (1,10) (3,10) (3,18) (6,18) (6,20) (1,20);
set El[16] := (1,15) (15,18) (18,19) (19,22) (22,23) (1,23);
set El[17] := (1,10) (10,19) (19,20) (20,21) (21,22) (1,22);
set El[18] := (5,14) (6,14) (6,15) (11,15) (11,21) (5,21);
set El[19] := (1,4) (4,15) (15,17) (17,22) (22,23) (1,23);
set El[20] := (2,15) (5,15) (5,20) (7,20) (7,23) (2,23);
set El[21] := (2,4) (4,9) (9,11) (11,21) (21,23) (2,23);
set El[22] := (2,15) (9,15) (9,21) (8,21) (8,18) (2,18);
set El[23] := (2,9) (4,9) (4,12) (6,12) (6,22) (2,22);
set El[24] := (2,7) (7,9) (9,10) (10,11) (11,18) (2,18);
