data;

param num_top:=25;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 2 3 12 16 23;
set Nl[2] := 8 15 16 17 21;
set Nl[3] := 4 14 15 16 19;
set Nl[4] := 4 11 18 21 22;
set Nl[5] := 1 4 12 20 21;
set Nl[6] := 11 13 16 19 20;
set Nl[7] := 1 5 8 19 21;
set Nl[8] := 2 5 11 16 20;
set Nl[9] := 9 17 19 22 23;
set Nl[10] := 3 6 9 17 21;
set Nl[11] := 3 8 10 21 22;
set Nl[12] := 4 8 11 12 15;
set Nl[13] := 3 4 10 14 16;
set Nl[14] := 4 5 10 14 15;
set Nl[15] := 9 13 14 17 23;
set Nl[16] := 9 14 20 22 23;
set Nl[17] := 1 11 14 20 22;
set Nl[18] := 6 10 13 14 15;
set Nl[19] := 7 8 14 22 23;
set Nl[20] := 3 6 9 14 15;
set Nl[21] := 2 8 9 14 23;
set Nl[22] := 1 9 12 15 21;
set Nl[23] := 2 3 9 12 21;
set Nl[24] := 2 3 10 12 19;
set Nl[25] := 4 6 17 18 21;

set El[1] := (2,3) (3,23) (16,23) (12,16) (2,12) (3,12) (12,23);
set El[2] := (8,16) (15,16) (15,17) (17,21) (8,21) (15,21) (16,21);
set El[3] := (4,14) (14,19) (16,19) (15,16) (4,15) (15,19) (4,16);
set El[4] := (4,11) (11,22) (21,22) (18,21) (4,18) (11,18) (11,21);
set El[5] := (1,4) (4,21) (20,21) (12,20) (1,12) (1,21) (12,21);
set El[6] := (11,13) (13,20) (19,20) (16,19) (11,16) (11,19) (11,20);
set El[7] := (1,5) (5,19) (19,21) (8,21) (1,8) (5,21) (1,19);
set El[8] := (2,5) (5,20) (16,20) (11,16) (2,11) (5,11) (2,20);
set El[9] := (9,17) (17,23) (22,23) (19,22) (9,19) (17,22) (19,23);
set El[10] := (3,6) (6,21) (17,21) (9,17) (3,9) (9,21) (6,9);
set El[11] := (3,8) (8,22) (21,22) (10,21) (3,10) (8,10) (10,22);
set El[12] := (4,8) (8,15) (12,15) (11,12) (4,11) (4,15) (8,12);
set El[13] := (3,4) (4,16) (14,16) (10,14) (3,10) (10,16) (4,10);
set El[14] := (4,5) (5,15) (14,15) (10,14) (4,10) (4,14) (10,15);
set El[15] := (9,13) (13,23) (17,23) (14,17) (9,14) (13,17) (14,23);
set El[16] := (9,14) (14,23) (22,23) (20,22) (9,20) (14,22) (9,22);
set El[17] := (1,11) (11,22) (20,22) (14,20) (1,14) (1,22) (11,14);
set El[18] := (6,10) (10,15) (14,15) (13,14) (6,13) (10,14) (10,13);
set El[19] := (7,8) (8,23) (22,23) (14,22) (7,14) (8,14) (14,23);
set El[20] := (3,6) (6,15) (14,15) (9,14) (3,9) (3,14) (9,15);
set El[21] := (2,8) (8,23) (14,23) (9,14) (2,9) (2,23) (2,14);
set El[22] := (1,9) (9,21) (15,21) (12,15) (1,12) (12,21) (9,15);
set El[23] := (2,3) (3,21) (12,21) (9,12) (2,9) (2,21) (3,9);
set El[24] := (2,3) (3,19) (12,19) (10,12) (2,10) (3,10) (3,12);
set El[25] := (4,6) (6,21) (18,21) (17,18) (4,17) (4,18) (6,18);
