data;

param num_top:=30;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 6 8 9 12 13 16;
set Nl[2] := 1 3 5 15 19 23;
set Nl[3] := 2 3 5 11 14 15;
set Nl[4] := 2 6 8 14 15 19;
set Nl[5] := 7 8 12 15 17 22;
set Nl[6] := 5 9 11 15 18 20;
set Nl[7] := 7 9 10 15 19 21;
set Nl[8] := 1 6 7 10 12 21;
set Nl[9] := 1 3 10 11 14 16;
set Nl[10] := 2 7 10 11 19 20;
set Nl[11] := 2 11 13 15 19 21;
set Nl[12] := 4 5 13 15 16 18;
set Nl[13] := 7 10 12 16 17 21;
set Nl[14] := 1 3 5 6 10 12;
set Nl[15] := 2 4 6 12 18 21;
set Nl[16] := 2 5 18 20 21 23;
set Nl[17] := 1 2 10 13 18 20;
set Nl[18] := 1 5 7 8 19 23;
set Nl[19] := 1 7 8 12 13 23;
set Nl[20] := 2 4 7 10 13 21;
set Nl[21] := 3 6 7 9 13 15;
set Nl[22] := 7 13 15 16 17 20;
set Nl[23] := 3 5 9 20 21 22;
set Nl[24] := 4 11 15 17 20 22;
set Nl[25] := 2 5 6 11 13 21;
set Nl[26] := 8 9 14 16 18 21;
set Nl[27] := 11 17 18 21 22 23;
set Nl[28] := 1 2 5 6 14 21;
set Nl[29] := 1 2 3 7 14 15;
set Nl[30] := 1 4 13 20 22 23;

set El[1] := (6,12) (8,12) (8,13) (9,13) (9,16) (6,16) (6,13) (6,9) (8,16) (8,9) (9,12) (6,8) (12,13);
set El[2] := (1,15) (3,15) (3,19) (5,19) (5,23) (1,23) (3,23) (1,5) (1,19) (15,23) (5,15) (3,5) (1,3);
set El[3] := (2,11) (3,11) (3,14) (5,14) (5,15) (2,15) (2,3) (3,15) (11,15) (2,5) (3,5) (11,14) (14,15);
set El[4] := (2,6) (6,8) (8,14) (14,15) (15,19) (2,19) (6,15) (6,19) (2,8) (8,19) (6,14) (2,14) (2,15);
set El[5] := (7,8) (8,12) (12,15) (15,17) (17,22) (7,22) (15,22) (7,17) (8,17) (12,22) (12,17) (7,12) (8,15);
set El[6] := (5,9) (9,11) (11,15) (15,18) (18,20) (5,20) (5,15) (9,15) (5,11) (11,20) (9,20) (11,18) (5,18);
set El[7] := (7,9) (9,10) (10,15) (15,19) (19,21) (7,21) (10,21) (7,10) (15,21) (9,21) (9,19) (10,19) (7,15);
set El[8] := (1,10) (6,10) (6,12) (7,12) (7,21) (1,21) (1,6) (10,21) (12,21) (1,12) (6,21) (6,7) (1,7);
set El[9] := (1,11) (3,11) (3,14) (10,14) (10,16) (1,16) (1,14) (1,3) (3,16) (14,16) (11,16) (10,11) (3,10);
set El[10] := (2,11) (7,11) (7,19) (10,19) (10,20) (2,20) (10,11) (7,10) (19,20) (2,10) (11,19) (11,20) (2,19);
set El[11] := (2,11) (11,13) (13,15) (15,19) (19,21) (2,21) (11,19) (13,19) (2,13) (13,21) (11,21) (11,15) (2,15);
set El[12] := (4,15) (5,15) (5,16) (13,16) (13,18) (4,18) (5,13) (15,18) (16,18) (15,16) (4,5) (13,15) (4,16);
