data;

param num_top:=12;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 3 16 19 20 21 22;
set Nl[2] := 2 5 11 13 18 22;
set Nl[3] := 1 4 8 20 21 23;
set Nl[4] := 5 7 12 19 22 23;
set Nl[5] := 4 7 10 13 16 22;
set Nl[6] := 3 4 15 18 22 23;
set Nl[7] := 9 10 14 15 18 20;
set Nl[8] := 5 7 12 13 17 22;
set Nl[9] := 5 8 12 14 15 20;
set Nl[10] := 2 5 7 10 18 23;
set Nl[11] := 4 6 9 13 18 23;
set Nl[12] := 4 11 12 17 22 23;

set El[1] := (3,16) (16,19) (19,20) (20,21) (21,22) (3,22) (16,22) (3,19) (19,21) (16,20) (16,21) (20,22) (3,21);
set El[2] := (2,13) (5,13) (5,18) (11,18) (11,22) (2,22) (13,22) (18,22) (11,13) (5,11) (2,5) (2,11) (5,22);
set El[3] := (1,20) (4,20) (4,21) (8,21) (8,23) (1,23) (1,4) (4,23) (1,21) (21,23) (1,8) (20,21) (20,23);
set El[4] := (5,12) (12,23) (22,23) (7,22) (7,19) (5,19) (5,7) (19,23) (5,22) (12,19) (5,23) (19,22) (7,23);
set El[5] := (4,13) (10,13) (10,22) (7,22) (7,16) (4,16) (13,22) (10,16) (16,22) (7,10) (4,7) (4,10) (13,16);
set El[6] := (3,4) (4,15) (15,18) (18,22) (22,23) (3,23) (3,18) (4,22) (18,23) (4,23) (4,18) (3,15) (15,23);
set El[7] := (9,15) (10,15) (10,18) (14,18) (14,20) (9,20) (18,20) (9,10) (14,15) (9,18) (9,14) (15,20) (10,14);
set El[8] := (5,13) (12,13) (12,22) (7,22) (7,17) (5,17) (7,12) (13,22) (5,22) (5,7) (17,22) (12,17) (7,13);
set El[9] := (5,8) (8,12) (12,14) (14,15) (15,20) (5,20) (8,15) (5,15) (14,20) (8,20) (8,14) (12,20) (12,15);
set El[10] := (2,10) (5,10) (5,18) (7,18) (7,23) (2,23) (2,7) (10,23) (7,10) (10,18) (5,7) (2,5) (5,23);
set El[11] := (4,13) (6,13) (6,18) (9,18) (9,23) (4,23) (18,23) (13,23) (9,13) (4,18) (6,9) (6,23) (13,18);
set El[12] := (4,11) (11,12) (12,17) (17,22) (22,23) (4,23) (12,23) (11,23) (4,22) (4,17) (11,17) (11,22) (4,12);
