data;

param num_top:=12;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 7 8 17 19 22 23;
set Nl[2] := 1 5 7 9 10 17;
set Nl[3] := 5 11 14 15 18 22;
set Nl[4] := 7 9 15 18 20 23;
set Nl[5] := 1 6 8 14 15 16;
set Nl[6] := 1 12 13 15 18 21;
set Nl[7] := 4 5 8 11 13 16;
set Nl[8] := 1 3 7 8 11 16;
set Nl[9] := 1 9 15 17 20 22;
set Nl[10] := 3 9 10 11 14 23;
set Nl[11] := 5 7 10 14 17 20;
set Nl[12] := 6 10 11 18 19 21;

set El[1] := (7,8) (8,17) (17,19) (19,22) (22,23) (7,23) (19,23);
set El[2] := (1,9) (5,9) (5,10) (7,10) (7,17) (1,17) (1,10);
set El[3] := (5,15) (11,15) (11,18) (14,18) (14,22) (5,22) (11,22);
set El[4] := (7,18) (9,18) (9,20) (15,20) (15,23) (7,23) (9,23);
set El[5] := (1,6) (6,8) (8,14) (14,15) (15,16) (1,16) (1,14);
set El[6] := (1,15) (12,15) (12,18) (13,18) (13,21) (1,21) (15,18);
set El[7] := (4,11) (5,11) (5,13) (8,13) (8,16) (4,16) (4,5);
set El[8] := (1,3) (3,7) (7,8) (8,11) (11,16) (1,16) (3,8);
set El[9] := (1,17) (9,17) (9,20) (15,20) (15,22) (1,22) (9,22);
set El[10] := (3,11) (9,11) (9,14) (10,14) (10,23) (3,23) (3,9);
set El[11] := (5,7) (7,10) (10,14) (14,17) (17,20) (5,20) (14,20);
set El[12] := (6,18) (10,18) (10,19) (11,19) (11,21) (6,21) (6,19);
