data;

param num_top:=25;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 4 11 12 20 21;
set Nl[2] := 5 6 12 15 16;
set Nl[3] := 2 12 14 18 23;
set Nl[4] := 7 9 10 15 17;
set Nl[5] := 7 11 16 20 22;
set Nl[6] := 1 4 10 12 13;
set Nl[7] := 14 17 18 19 23;
set Nl[8] := 2 4 7 17 20;
set Nl[9] := 3 4 8 9 12;
set Nl[10] := 5 14 15 18 19;
set Nl[11] := 5 6 7 13 23;
set Nl[12] := 13 19 20 21 22;
set Nl[13] := 3 4 11 19 23;
set Nl[14] := 2 3 4 16 21;
set Nl[15] := 1 6 18 21 22;
set Nl[16] := 3 9 11 14 19;
set Nl[17] := 9 10 11 12 16;
set Nl[18] := 3 4 10 11 20;
set Nl[19] := 5 10 12 14 22;
set Nl[20] := 11 14 21 22 23;
set Nl[21] := 1 13 14 21 22;
set Nl[22] := 7 10 11 18 20;
set Nl[23] := 6 8 10 17 22;
set Nl[24] := 3 9 11 12 13;
set Nl[25] := 11 13 16 21 22;

set El[1] := (4,11) (11,21) (20,21) (12,20) (4,12) (4,20) (11,20) (4,21) (12,21);
set El[2] := (5,6) (6,16) (15,16) (12,15) (5,12) (5,16) (5,15) (6,15) (12,16);
set El[3] := (2,12) (12,23) (18,23) (14,18) (2,14) (12,14) (2,18) (12,18) (2,23);
set El[4] := (7,9) (9,17) (15,17) (10,15) (7,10) (7,15) (10,17) (7,17) (9,15);
set El[5] := (7,16) (11,16) (11,20) (20,22) (7,22) (7,11) (7,20) (16,22) (11,22);
set El[6] := (1,4) (4,13) (12,13) (10,12) (1,10) (10,13) (1,12) (4,12) (4,10);
set El[7] := (14,17) (17,23) (19,23) (18,19) (14,18) (14,19) (18,23) (17,19) (17,18);
set El[8] := (2,4) (4,20) (17,20) (7,17) (2,7) (4,7) (4,17) (2,17) (2,20);
set El[9] := (3,4) (4,12) (9,12) (8,9) (3,8) (4,8) (3,12) (3,9) (8,12);
set El[10] := (5,14) (14,19) (18,19) (15,18) (5,15) (14,15) (15,19) (5,19) (14,18);
set El[11] := (5,6) (6,13) (13,23) (7,23) (5,7) (6,7) (6,23) (5,23) (5,13);
set El[12] := (13,19) (19,22) (21,22) (20,21) (13,20) (13,21) (19,20) (13,22) (19,21);
set El[13] := (3,4) (4,23) (19,23) (11,19) (3,11) (11,23) (3,19) (4,11) (4,19);
set El[14] := (2,3) (3,21) (16,21) (4,16) (2,4) (2,16) (3,16) (3,4) (2,21);
set El[15] := (1,6) (6,22) (21,22) (18,21) (1,18) (6,18) (18,22) (1,22) (1,21);
set El[16] := (3,9) (9,19) (14,19) (11,14) (3,11) (9,14) (9,11) (3,19) (3,14);
set El[17] := (9,10) (10,16) (12,16) (11,12) (9,11) (9,16) (10,11) (9,12) (11,16);
set El[18] := (3,4) (4,20) (11,20) (10,11) (3,10) (3,20) (4,11) (10,20) (4,10);
set El[19] := (5,10) (10,22) (14,22) (12,14) (5,12) (5,14) (5,22) (12,22) (10,14);
set El[20] := (11,14) (14,23) (22,23) (21,22) (11,21) (14,22) (21,23) (11,23) (14,21);
set El[21] := (1,13) (13,22) (21,22) (14,21) (1,14) (1,22) (13,21) (1,21) (14,22);
set El[22] := (7,10) (10,20) (18,20) (11,18) (7,11) (7,20) (11,20) (10,18) (10,11);
set El[23] := (6,8) (8,22) (17,22) (10,17) (6,10) (6,22) (8,10) (6,17) (10,22);
set El[24] := (3,9) (9,13) (12,13) (11,12) (3,11) (9,11) (11,13) (3,12) (3,13);
set El[25] := (11,13) (13,22) (21,22) (16,21) (11,16) (13,21) (11,21) (13,16) (11,22);
