data;

param num_top:=4;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 8 20 5 10 18 11 ;
set Nl[2] := 6 23 16 17 12 5 ;
set Nl[3] := 12 2 14 23 22 21 ;
set Nl[4] := 8 4 7 9 17 20 ;

set El[1] := (8,20) (5,20) (5,10) (10,18) (11,18) (8,11) ;
set El[2] := (6,23) (16,23) (16,17) (12,17) (5,12) (5,6) ;
set El[3] := (2,12) (2,14) (14,23) (22,23) (21,22) (12,21) (2,21) (2,23) (2,22) (14,21) (12,14) (12,23) (12,22) (14,22) (21,23) ;
set El[4] := (4,8) (4,7) (7,9) (9,17) (17,20) (8,20) (8,9) (9,20) (4,20) (7,17) (7,8) (7,20) (4,9) (8,17) (4,17) ;

