data;

param num_top:=25;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 4 5 13 18 21;
set Nl[2] := 5 6 11 20 21;
set Nl[3] := 4 6 10 16 21;
set Nl[4] := 1 4 8 11 18;
set Nl[5] := 9 11 17 20 22;
set Nl[6] := 1 11 13 14 16;
set Nl[7] := 3 13 15 17 23;
set Nl[8] := 3 8 14 17 19;
set Nl[9] := 4 7 12 15 19;
set Nl[10] := 4 5 12 13 19;
set Nl[11] := 3 9 13 17 22;
set Nl[12] := 1 12 16 19 22;
set Nl[13] := 7 8 15 16 22;
set Nl[14] := 1 4 11 17 23;
set Nl[15] := 9 12 14 15 23;
set Nl[16] := 1 3 8 12 19;
set Nl[17] := 8 9 16 18 20;
set Nl[18] := 1 2 7 9 18;
set Nl[19] := 1 4 6 7 15;
set Nl[20] := 3 9 10 16 19;
set Nl[21] := 1 6 8 11 18;
set Nl[22] := 1 9 16 19 22;
set Nl[23] := 5 7 8 11 17;
set Nl[24] := 12 15 16 21 23;
set Nl[25] := 3 7 8 20 22;

set El[1] := (4,5) (5,21) (18,21) (13,18) (4,13) (4,18) (13,21) (5,18);
set El[2] := (5,6) (6,21) (20,21) (11,20) (5,11) (11,21) (5,21) (6,11);
set El[3] := (4,6) (6,21) (16,21) (10,16) (4,10) (4,21) (10,21) (6,16);
set El[4] := (1,4) (4,18) (11,18) (8,11) (1,8) (4,11) (1,11) (8,18);
set El[5] := (9,11) (11,22) (20,22) (17,20) (9,17) (11,17) (9,20) (9,22);
set El[6] := (1,11) (11,16) (14,16) (13,14) (1,13) (1,14) (1,16) (13,16);
set El[7] := (3,13) (13,23) (17,23) (15,17) (3,15) (15,23) (13,15) (3,23);
set El[8] := (3,8) (8,19) (17,19) (14,17) (3,14) (8,14) (8,17) (14,19);
set El[9] := (4,7) (7,19) (15,19) (12,15) (4,12) (4,15) (7,15) (4,19);
set El[10] := (4,5) (5,19) (13,19) (12,13) (4,12) (4,19) (12,19) (5,13);
set El[11] := (3,9) (9,22) (17,22) (13,17) (3,13) (13,22) (3,17) (9,17);
set El[12] := (1,12) (12,22) (19,22) (16,19) (1,16) (12,16) (1,22) (1,19);
set El[13] := (7,8) (8,22) (16,22) (15,16) (7,15) (8,15) (7,16) (8,16);
set El[14] := (1,4) (4,23) (17,23) (11,17) (1,11) (4,17) (4,11) (1,23);
set El[15] := (9,12) (12,23) (15,23) (14,15) (9,14) (12,14) (9,23) (9,15);
set El[16] := (1,3) (3,19) (12,19) (8,12) (1,8) (3,12) (3,8) (8,19);
set El[17] := (8,9) (9,20) (18,20) (16,18) (8,16) (16,20) (8,20) (9,18);
set El[18] := (1,2) (2,9) (9,18) (7,18) (1,7) (1,9) (7,9) (2,18);
set El[19] := (1,4) (4,15) (7,15) (6,7) (1,6) (6,15) (1,15) (4,7);
set El[20] := (3,9) (9,19) (16,19) (10,16) (3,10) (10,19) (3,19) (9,16);
set El[21] := (1,6) (6,18) (11,18) (8,11) (1,8) (1,11) (6,11) (1,18);
set El[22] := (1,9) (9,22) (19,22) (16,19) (1,16) (1,22) (1,19) (16,22);
set El[23] := (5,8) (7,8) (7,11) (11,17) (5,17) (5,11) (7,17) (8,17);
set El[24] := (12,15) (15,23) (21,23) (16,21) (12,16) (15,16) (15,21) (16,23);
set El[25] := (3,7) (7,8) (8,22) (20,22) (3,20) (7,22) (7,20) (3,22);
