data;

param num_top:=6;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 17 9 2 14 15 6 ;
set Nl[2] := 2 10 21 13 4 1 ;
set Nl[3] := 2 6 7 22 16 20 ;
set Nl[4] := 23 19 15 7 11 12 ;
set Nl[5] := 14 12 20 11 15 23 ;
set Nl[6] := 3 23 18 10 13 7 ;

set El[1] := (9,17) (2,9) (2,14) (14,15) (6,15) (6,17) ;
set El[2] := (2,10) (10,21) (13,21) (4,13) (1,4) (1,2) ;
set El[3] := (2,6) (6,7) (7,22) (16,22) (16,20) (2,20) ;
set El[4] := (19,23) (15,19) (7,15) (7,11) (11,12) (12,23) (7,12) (15,23) (12,15) (7,23) (12,19) (11,23) (11,15) (7,19) (11,19) ;
set El[5] := (12,14) (12,20) (11,20) (11,15) (15,23) (14,23) (20,23) (11,23) (11,12) (14,15) (12,15) (11,14) (14,20) (15,20) (12,23) ;
set El[6] := (3,23) (18,23) (10,18) (10,13) (7,13) (3,7) (13,18) (3,13) (13,23) (7,18) (7,23) (3,18) (3,10) (7,10) (10,23) ;
