data;

param num_top:=6;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 7 22 1 16 12 2 ;
set Nl[2] := 18 23 12 13 4 15 ;
set Nl[3] := 10 19 2 9 8 6 ;
set Nl[4] := 3 23 18 10 13 7 ;
set Nl[5] := 10 21 20 18 23 1 ;
set Nl[6] := 5 3 6 1 22 14 ;

set El[1] := (7,22) (1,22) (1,16) (12,16) (2,12) (2,7) ;
set El[2] := (18,23) (12,23) (12,13) (4,13) (4,15) (15,18) ;
set El[3] := (10,19) (2,19) (2,9) (8,9) (6,8) (6,10) ;
set El[4] := (3,23) (18,23) (10,18) (10,13) (7,13) (3,7) (13,18) (3,13) (13,23) (7,18) (7,23) (3,18) (3,10) (7,10) (10,23) ;
set El[5] := (10,21) (20,21) (18,20) (18,23) (1,23) (1,10) (1,18) (20,23) (21,23) (1,20) (1,21) (10,18) (10,23) (18,21) (10,20) ;
set El[6] := (3,5) (3,6) (1,6) (1,22) (14,22) (5,14) (5,22) (3,22) (1,14) (5,6) (6,22) (3,14) (6,14) (1,3) (1,5) ;
