data;

param num_top:=6;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 13 6 1 11 8 7 ;
set Nl[2] := 12 5 9 13 14 3 ;
set Nl[3] := 21 3 5 19 10 8 ;
set Nl[4] := 18 4 14 3 6 10 ;
set Nl[5] := 21 9 14 18 8 11 ;
set Nl[6] := 10 14 23 1 18 19 ;

set El[1] := (6,13) (1,6) (1,11) (8,11) (7,8) (7,13) ;
set El[2] := (5,12) (5,9) (9,13) (13,14) (3,14) (3,12) ;
set El[3] := (3,21) (3,5) (5,19) (10,19) (8,10) (8,21) ;
set El[4] := (4,18) (4,14) (3,14) (3,6) (6,10) (10,18) (10,14) (4,10) (3,10) (3,4) (4,6) (14,18) (6,18) (6,14) (3,18) ;
set El[5] := (9,21) (9,14) (14,18) (8,18) (8,11) (11,21) (18,21) (8,14) (9,11) (9,18) (14,21) (11,14) (8,21) (11,18) (8,9) ;
set El[6] := (10,14) (14,23) (1,23) (1,18) (18,19) (10,19) (1,14) (10,18) (14,19) (14,18) (1,10) (10,23) (1,19) (18,23) (19,23) ;
