data;

param num_top:=5;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 3 14 19 22 8 12 ;
set Nl[2] := 6 11 8 14 16 4 ;
set Nl[3] := 5 9 3 22 10 18 ;
set Nl[4] := 12 10 22 21 18 11 ;
set Nl[5] := 5 17 23 21 13 2 ;

set El[1] := (3,14) (14,19) (19,22) (8,22) (8,12) (3,12) ;
set El[2] := (6,11) (8,11) (8,14) (14,16) (4,16) (4,6) ;
set El[3] := (5,9) (3,9) (3,22) (10,22) (10,18) (5,18) ;
set El[4] := (10,12) (10,22) (21,22) (18,21) (11,18) (11,12) (12,21) (18,22) (10,21) (11,22) (10,11) (10,18) (12,18) (12,22) (11,21) ;
set El[5] := (5,17) (17,23) (21,23) (13,21) (2,13) (2,5) (5,13) (13,23) (2,21) (5,21) (2,17) (17,21) (5,23) (13,17) (2,23) ;
