data;

param num_top:=5;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 9 11 20 12 10 18 ;
set Nl[2] := 19 14 23 5 9 15 ;
set Nl[3] := 9 20 19 14 10 6 ;
set Nl[4] := 18 3 17 20 4 13 ;
set Nl[5] := 14 8 19 5 1 13 ;

set El[1] := (9,11) (11,20) (12,20) (10,12) (10,18) (9,18) ;
set El[2] := (14,19) (14,23) (5,23) (5,9) (9,15) (15,19) ;
set El[3] := (9,20) (19,20) (14,19) (10,14) (6,10) (6,9) ;
set El[4] := (3,18) (3,17) (17,20) (4,20) (4,13) (13,18) (13,20) (4,18) (3,20) (13,17) (18,20) (17,18) (4,17) (3,4) (3,13) ;
set El[5] := (8,14) (8,19) (5,19) (1,5) (1,13) (13,14) (1,19) (14,19) (8,13) (1,14) (5,8) (1,8) (13,19) (5,13) (5,14) ;

