data;

param num_top:=24;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 1 3 10 11 12 15;
set Nl[2] := 1 2 6 8 14 16;
set Nl[3] := 6 9 11 12 15 19;
set Nl[4] := 9 10 13 14 19 22;
set Nl[5] := 2 4 5 14 15 19;
set Nl[6] := 3 12 14 19 20 21;
set Nl[7] := 4 11 12 13 18 20;
set Nl[8] := 6 7 12 16 17 18;
set Nl[9] := 4 7 14 19 20 21;
set Nl[10] := 4 9 16 19 20 23;
set Nl[11] := 6 10 12 15 16 21;
set Nl[12] := 1 3 8 14 16 22;
set Nl[13] := 3 9 15 19 21 23;
set Nl[14] := 1 7 10 15 17 20;
set Nl[15] := 2 5 8 9 13 18;
set Nl[16] := 2 4 9 13 16 18;
set Nl[17] := 3 4 5 11 12 22;
set Nl[18] := 3 5 15 17 18 21;
set Nl[19] := 1 7 8 11 17 20;
set Nl[20] := 4 7 9 10 13 23;
set Nl[21] := 2 4 10 11 13 16;
set Nl[22] := 2 4 6 12 18 22;
set Nl[23] := 2 5 6 11 16 23;
set Nl[24] := 3 4 11 12 17 20;

set El[1] := (1,3) (3,10) (10,11) (11,12) (12,15) (1,15) (3,12) (10,15) (3,11) (1,12) (1,11) (1,10) (11,15);
set El[2] := (1,8) (2,8) (2,14) (6,14) (6,16) (1,16) (8,16) (6,8) (2,16) (1,14) (2,6) (14,16) (8,14);
set El[3] := (6,12) (9,12) (9,15) (11,15) (11,19) (6,19) (11,12) (6,15) (9,19) (6,9) (6,11) (12,15) (12,19);
set El[4] := (9,10) (10,13) (13,14) (14,19) (19,22) (9,22) (14,22) (10,19) (13,22) (13,19) (10,14) (10,22) (9,14);
set El[5] := (2,4) (4,5) (5,14) (14,15) (15,19) (2,19) (2,14) (14,19) (4,19) (5,19) (5,15) (4,14) (4,15);
set El[6] := (3,19) (12,19) (12,20) (14,20) (14,21) (3,21) (12,14) (20,21) (3,14) (3,20) (3,12) (19,20) (19,21);
set El[7] := (4,13) (11,13) (11,18) (12,18) (12,20) (4,20) (13,20) (12,13) (18,20) (4,11) (11,12) (13,18) (4,18);
set El[8] := (6,16) (7,16) (7,17) (12,17) (12,18) (6,18) (16,17) (6,17) (16,18) (6,7) (6,12) (7,12) (17,18);
set El[9] := (4,19) (14,19) (14,21) (7,21) (7,20) (4,20) (14,20) (4,14) (19,21) (4,7) (7,19) (19,20) (7,14);
set El[10] := (4,19) (9,19) (9,20) (16,20) (16,23) (4,23) (9,23) (20,23) (9,16) (4,16) (16,19) (19,20) (19,23);
set El[11] := (6,15) (10,15) (10,16) (12,16) (12,21) (6,21) (15,16) (10,12) (6,10) (6,16) (16,21) (15,21) (6,12);
set El[12] := (1,14) (3,14) (3,16) (8,16) (8,22) (1,22) (14,22) (1,3) (3,8) (3,22) (14,16) (1,8) (16,22);
set El[13] := (3,9) (9,15) (15,19) (19,21) (21,23) (3,23) (19,23) (3,21) (15,23) (3,19) (15,21) (3,15) (9,21);
set El[14] := (1,7) (7,10) (10,15) (15,17) (17,20) (1,20) (7,15) (10,20) (1,17) (1,15) (7,20) (7,17) (1,10);
set El[15] := (2,9) (5,9) (5,13) (8,13) (8,18) (2,18) (2,8) (8,9) (13,18) (5,18) (5,8) (9,18) (2,5);
set El[16] := (2,13) (4,13) (4,16) (9,16) (9,18) (2,18) (4,9) (13,16) (2,9) (4,18) (2,4) (16,18) (13,18);
set El[17] := (3,11) (4,11) (4,12) (5,12) (5,22) (3,22) (3,4) (11,12) (3,12) (11,22) (4,22) (4,5) (3,5);
set El[18] := (3,5) (5,15) (15,17) (17,18) (18,21) (3,21) (17,21) (5,18) (5,17) (3,18) (15,21) (15,18) (5,21);
set El[19] := (1,7) (7,8) (8,11) (11,17) (17,20) (1,20) (8,20) (7,11) (8,17) (7,17) (11,20) (1,17) (1,11);
set El[20] := (4,10) (9,10) (9,23) (7,23) (7,13) (4,13) (4,23) (4,9) (13,23) (10,13) (9,13) (4,7) (7,10);
set El[21] := (2,11) (4,11) (4,13) (10,13) (10,16) (2,16) (4,16) (4,10) (2,13) (2,10) (11,16) (11,13) (13,16);
set El[22] := (2,12) (4,12) (4,18) (6,18) (6,22) (2,22) (4,6) (2,6) (12,22) (2,4) (18,22) (12,18) (2,18);
set El[23] := (2,11) (5,11) (5,16) (6,16) (6,23) (2,23) (2,6) (6,11) (11,23) (2,5) (5,23) (2,16) (16,23);
set El[24] := (3,12) (4,12) (4,17) (11,17) (11,20) (3,20) (3,4) (4,11) (3,17) (4,20) (12,20) (17,20) (11,12);
