data;

param num_top:=20;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 2 4 8 11 13;
set Nl[2] := 4 6 7 17 23;
set Nl[3] := 4 6 7 17 19;
set Nl[4] := 8 9 13 18 21;
set Nl[5] := 1 5 11 14 17;
set Nl[6] := 10 12 16 17 19;
set Nl[7] := 1 17 18 21 23;
set Nl[8] := 2 3 7 12 23;
set Nl[9] := 1 3 10 17 20;
set Nl[10] := 5 6 8 18 21;
set Nl[11] := 2 5 6 10 19;
set Nl[12] := 2 8 10 11 15;
set Nl[13] := 3 7 9 15 20;
set Nl[14] := 4 10 15 17 18;
set Nl[15] := 3 4 15 16 23;
set Nl[16] := 8 9 12 14 23;
set Nl[17] := 1 6 13 16 19;
set Nl[18] := 1 3 7 12 14;
set Nl[19] := 1 18 19 20 22;
set Nl[20] := 2 9 15 16 21;

set El[1] := (2,4) (4,13) (11,13) (8,11) (2,8) (8,13) (4,11) (2,13) (4,8) (2,11);
set El[2] := (4,6) (6,17) (17,23) (7,23) (4,7) (7,17) (4,17) (6,23) (4,23) (6,7);
set El[3] := (4,6) (6,19) (17,19) (7,17) (4,7) (4,17) (6,7) (6,17) (7,19) (4,19);
set El[4] := (8,13) (9,13) (9,18) (18,21) (8,21) (9,21) (13,21) (8,9) (13,18) (8,18);
set El[5] := (1,5) (5,17) (14,17) (11,14) (1,11) (5,11) (1,17) (1,14) (5,14) (11,17);
set El[6] := (10,12) (12,19) (17,19) (16,17) (10,16) (16,19) (10,17) (10,19) (12,16) (12,17);
set El[7] := (1,17) (17,23) (21,23) (18,21) (1,18) (17,21) (1,21) (17,18) (1,23) (18,23);
set El[8] := (2,3) (3,12) (12,23) (7,23) (2,7) (2,23) (2,12) (3,23) (7,12) (3,7);
set El[9] := (1,3) (3,20) (17,20) (10,17) (1,10) (10,20) (3,10) (3,17) (1,20) (1,17);
set El[10] := (5,6) (6,18) (18,21) (8,21) (5,8) (8,18) (5,18) (5,21) (6,8) (6,21);
set El[11] := (2,5) (5,19) (10,19) (6,10) (2,6) (6,19) (5,10) (2,19) (2,10) (5,6);
set El[12] := (2,8) (8,15) (11,15) (10,11) (2,10) (2,15) (2,11) (10,15) (8,10) (8,11);
set El[13] := (3,7) (7,20) (15,20) (9,15) (3,9) (3,15) (9,20) (7,9) (7,15) (3,20);
set El[14] := (4,10) (10,18) (17,18) (15,17) (4,15) (4,18) (4,17) (15,18) (10,17) (10,15);
set El[15] := (3,4) (4,23) (16,23) (15,16) (3,15) (3,16) (15,23) (4,16) (4,15) (3,23);
set El[16] := (8,12) (9,12) (9,14) (14,23) (8,23) (12,23) (9,23) (8,9) (8,14) (12,14);
set El[17] := (1,6) (6,19) (16,19) (13,16) (1,13) (6,16) (1,16) (1,19) (13,19) (6,13);
set El[18] := (1,3) (3,14) (12,14) (7,12) (1,7) (7,14) (1,12) (3,7) (1,14) (3,12);
set El[19] := (1,18) (18,22) (20,22) (19,20) (1,19) (18,20) (1,22) (18,19) (1,20) (19,22);
set El[20] := (2,9) (9,21) (16,21) (15,16) (2,15) (15,21) (2,16) (2,21) (9,16) (9,15);
