data;

param num_top:=20;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 4 6 13 14 15;
set Nl[2] := 3 5 11 17 19;
set Nl[3] := 2 3 5 8 18;
set Nl[4] := 3 9 19 20 21;
set Nl[5] := 5 8 12 14 23;
set Nl[6] := 3 15 16 18 23;
set Nl[7] := 1 8 15 17 22;
set Nl[8] := 1 14 15 19 21;
set Nl[9] := 1 7 10 16 17;
set Nl[10] := 4 13 17 20 21;
set Nl[11] := 1 8 10 11 13;
set Nl[12] := 4 5 8 13 15;
set Nl[13] := 5 6 7 8 16;
set Nl[14] := 4 10 13 14 19;
set Nl[15] := 6 10 12 14 23;
set Nl[16] := 2 4 6 17 19;
set Nl[17] := 1 12 13 18 22;
set Nl[18] := 8 10 13 15 16;
set Nl[19] := 1 2 16 22 23;
set Nl[20] := 3 8 18 19 21;

set El[1] := (4,6) (6,15) (14,15) (13,14) (4,13) (4,15) (6,13) (4,14) (6,14) (13,15);
set El[2] := (3,5) (5,19) (17,19) (11,17) (3,11) (11,19) (3,17) (5,11) (5,17) (3,19);
set El[3] := (2,3) (3,18) (8,18) (5,8) (2,5) (2,8) (2,18) (5,18) (3,8) (3,5);
set El[4] := (3,9) (9,21) (20,21) (19,20) (3,19) (19,21) (9,20) (3,20) (3,21) (9,19);
set El[5] := (5,8) (8,23) (14,23) (12,14) (5,12) (8,12) (5,14) (5,23) (8,14) (12,23);
set El[6] := (3,15) (15,23) (18,23) (16,18) (3,16) (15,16) (16,23) (15,18) (3,23) (3,18);
set El[7] := (1,8) (8,22) (17,22) (15,17) (1,15) (15,22) (8,17) (1,22) (8,15) (1,17);
set El[8] := (1,14) (14,21) (19,21) (15,19) (1,15) (14,19) (1,21) (1,19) (14,15) (15,21);
set El[9] := (1,7) (7,17) (16,17) (10,16) (1,10) (1,16) (7,10) (7,16) (1,17) (10,17);
set El[10] := (4,13) (13,21) (20,21) (17,20) (4,17) (13,17) (4,21) (17,21) (13,20) (4,20);
set El[11] := (1,8) (8,13) (11,13) (10,11) (1,10) (8,10) (10,13) (8,11) (1,13) (1,11);
set El[12] := (4,5) (5,15) (13,15) (8,13) (4,8) (4,15) (5,13) (8,15) (5,8) (4,13);
set El[13] := (5,6) (6,16) (8,16) (7,8) (5,7) (6,7) (7,16) (5,16) (6,8) (5,8);
set El[14] := (4,10) (10,19) (14,19) (13,14) (4,13) (10,13) (13,19) (4,19) (10,14) (4,14);
set El[15] := (6,10) (10,23) (14,23) (12,14) (6,12) (12,23) (10,14) (6,14) (6,23) (10,12);
set El[16] := (2,4) (4,19) (17,19) (6,17) (2,6) (4,17) (6,19) (2,17) (4,6) (2,19);
set El[17] := (1,12) (12,22) (18,22) (13,18) (1,13) (1,22) (12,13) (12,18) (1,18) (13,22);
set El[18] := (8,10) (10,16) (15,16) (13,15) (8,13) (10,13) (10,15) (13,16) (8,16) (8,15);
set El[19] := (1,2) (2,23) (22,23) (16,22) (1,16) (16,23) (1,22) (1,23) (2,22) (2,16);
set El[20] := (3,8) (8,21) (19,21) (18,19) (3,18) (18,21) (8,18) (3,19) (3,21) (8,19);
