data;

param num_top:=20;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 3 4 11 12 18;
set Nl[2] := 2 11 12 15 22;
set Nl[3] := 2 12 17 20 23;
set Nl[4] := 1 15 16 18 20;
set Nl[5] := 4 5 12 13 22;
set Nl[6] := 4 11 12 17 22;
set Nl[7] := 1 4 15 16 21;
set Nl[8] := 4 7 8 14 23;
set Nl[9] := 3 7 16 18 20;
set Nl[10] := 10 14 15 16 20;
set Nl[11] := 2 10 12 13 18;
set Nl[12] := 2 4 8 15 23;
set Nl[13] := 1 2 5 11 23;
set Nl[14] := 1 2 5 6 10;
set Nl[15] := 1 12 20 21 22;
set Nl[16] := 4 8 15 17 19;
set Nl[17] := 6 7 11 15 18;
set Nl[18] := 4 8 10 18 19;
set Nl[19] := 1 3 4 10 12;
set Nl[20] := 2 3 15 16 23;

set El[1] := (3,4) (4,18) (12,18) (11,12) (3,11) (4,12) (11,18) (4,11) (3,12) (3,18);
set El[2] := (2,11) (11,22) (15,22) (12,15) (2,12) (2,22) (2,15) (12,22) (11,12) (11,15);
set El[3] := (2,12) (12,23) (20,23) (17,20) (2,17) (12,20) (2,23) (12,17) (2,20) (17,23);
set El[4] := (1,15) (15,20) (18,20) (16,18) (1,16) (1,18) (1,20) (16,20) (15,18) (15,16);
set El[5] := (4,5) (5,22) (13,22) (12,13) (4,12) (12,22) (5,13) (5,12) (4,22) (4,13);
set El[6] := (4,11) (11,22) (17,22) (12,17) (4,12) (12,22) (4,22) (4,17) (11,17) (11,12);
set El[7] := (1,4) (4,21) (16,21) (15,16) (1,15) (1,21) (4,16) (1,16) (15,21) (4,15);
set El[8] := (4,7) (7,8) (8,23) (14,23) (4,14) (7,14) (4,8) (8,14) (4,23) (7,23);
set El[9] := (3,7) (7,20) (18,20) (16,18) (3,16) (16,20) (7,18) (7,16) (3,20) (3,18);
set El[10] := (10,14) (14,20) (16,20) (15,16) (10,15) (10,16) (10,20) (15,20) (14,15) (14,16);
set El[11] := (2,10) (10,18) (13,18) (12,13) (2,12) (2,18) (10,12) (12,18) (2,13) (10,13);
set El[12] := (2,4) (4,15) (15,23) (8,23) (2,8) (8,15) (2,23) (4,23) (4,8) (2,15);
set El[13] := (1,2) (2,23) (11,23) (5,11) (1,5) (5,23) (1,11) (1,23) (2,5) (2,11);
set El[14] := (1,2) (2,10) (6,10) (5,6) (1,5) (1,10) (5,10) (2,6) (1,6) (2,5);
set El[15] := (1,12) (12,22) (21,22) (20,21) (1,20) (12,21) (1,21) (20,22) (1,22) (12,20);
set El[16] := (4,8) (8,19) (17,19) (15,17) (4,15) (8,15) (4,19) (8,17) (15,19) (4,17);
set El[17] := (6,7) (7,18) (15,18) (11,15) (6,11) (6,15) (6,18) (7,11) (11,18) (7,15);
set El[18] := (4,8) (8,19) (18,19) (10,18) (4,10) (8,10) (4,18) (4,19) (10,19) (8,18);
set El[19] := (1,3) (3,12) (10,12) (4,10) (1,4) (1,10) (3,4) (1,12) (4,12) (3,10);
set El[20] := (2,3) (3,23) (16,23) (15,16) (2,15) (2,16) (3,16) (3,15) (15,23) (2,23);
