data;

param num_top:=15;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 1 14 15 18 23;
set Nl[2] := 5 6 13 19 20;
set Nl[3] := 4 14 16 20 21;
set Nl[4] := 3 15 17 18 22;
set Nl[5] := 4 5 7 12 20;
set Nl[6] := 2 10 15 17 19;
set Nl[7] := 6 9 12 13 15;
set Nl[8] := 4 13 14 15 19;
set Nl[9] := 2 9 11 15 20;
set Nl[10] := 7 10 12 19 21;
set Nl[11] := 4 6 11 13 22;
set Nl[12] := 2 8 15 18 19;
set Nl[13] := 3 5 7 13 17;
set Nl[14] := 6 14 19 20 21;
set Nl[15] := 2 4 5 6 8;

set El[1] := (1,14) (14,23) (18,23) (15,18) (1,15) (1,23) (15,23) (14,15) (14,18);
set El[2] := (5,6) (6,20) (19,20) (13,19) (5,13) (5,19) (6,13) (13,20) (6,19);
set El[3] := (4,14) (14,21) (20,21) (16,20) (4,16) (16,21) (4,20) (14,16) (14,20);
set El[4] := (3,15) (15,22) (18,22) (17,18) (3,17) (3,22) (17,22) (15,18) (15,17);
set El[5] := (4,5) (5,20) (12,20) (7,12) (4,7) (4,20) (5,12) (5,7) (4,12);
set El[6] := (2,10) (10,19) (17,19) (15,17) (2,15) (2,17) (2,19) (15,19) (10,17);
set El[7] := (6,9) (9,15) (13,15) (12,13) (6,12) (9,13) (9,12) (6,13) (6,15);
set El[8] := (4,13) (13,19) (15,19) (14,15) (4,14) (14,19) (13,15) (13,14) (4,19);
set El[9] := (2,9) (9,20) (15,20) (11,15) (2,11) (2,15) (9,15) (9,11) (2,20);
set El[10] := (7,12) (10,12) (10,19) (19,21) (7,21) (7,19) (10,21) (12,21) (7,10);
set El[11] := (4,6) (6,22) (13,22) (11,13) (4,11) (6,11) (6,13) (4,22) (11,22);
set El[12] := (2,8) (8,19) (18,19) (15,18) (2,15) (8,18) (2,18) (15,19) (2,19);
set El[13] := (3,5) (5,17) (13,17) (7,13) (3,7) (3,17) (3,13) (7,17) (5,7);
set El[14] := (6,14) (14,21) (20,21) (19,20) (6,19) (6,21) (6,20) (14,19) (19,21);
set El[15] := (2,4) (4,8) (6,8) (5,6) (2,5) (4,6) (2,6) (5,8) (2,8);
