data;

param num_top:=30;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 1 9 10 12 15 18;
set Nl[2] := 2 8 11 15 17 18;
set Nl[3] := 12 14 16 17 19 22;
set Nl[4] := 4 7 10 11 13 16;
set Nl[5] := 1 3 5 12 13 14;
set Nl[6] := 5 8 9 10 14 16;
set Nl[7] := 3 6 9 13 19 21;
set Nl[8] := 5 6 8 11 13 20;
set Nl[9] := 5 8 10 11 18 22;
set Nl[10] := 3 4 7 18 20 21;
set Nl[11] := 3 5 9 11 17 22;
set Nl[12] := 3 5 8 12 20 23;
set Nl[13] := 1 4 5 11 13 21;
set Nl[14] := 1 13 14 15 16 19;
set Nl[15] := 11 12 14 20 21 23;
set Nl[16] := 2 4 6 11 14 21;
set Nl[17] := 10 11 18 19 20 22;
set Nl[18] := 7 10 15 17 20 21;
set Nl[19] := 1 4 7 14 17 19;
set Nl[20] := 1 4 7 9 22 23;
set Nl[21] := 1 4 6 9 12 16;
set Nl[22] := 4 5 9 11 18 21;
set Nl[23] := 6 7 11 13 14 18;
set Nl[24] := 2 5 7 14 19 22;
set Nl[25] := 1 9 11 12 18 20;
set Nl[26] := 1 7 11 12 14 17;
set Nl[27] := 7 11 12 17 18 22;
set Nl[28] := 2 5 12 15 22 23;
set Nl[29] := 7 10 11 13 14 17;
set Nl[30] := 1 5 6 11 14 15;

set El[1] := (1,12) (9,12) (9,15) (10,15) (10,18) (1,18);
set El[2] := (2,8) (8,11) (11,15) (15,17) (17,18) (2,18);
set El[3] := (12,17) (14,17) (14,19) (16,19) (16,22) (12,22);
set El[4] := (4,11) (7,11) (7,13) (10,13) (10,16) (4,16);
set El[5] := (1,12) (3,12) (3,13) (5,13) (5,14) (1,14);
set El[6] := (5,10) (8,10) (8,14) (9,14) (9,16) (5,16);
set El[7] := (3,13) (6,13) (6,19) (9,19) (9,21) (3,21);
set El[8] := (5,11) (6,11) (6,13) (8,13) (8,20) (5,20);
set El[9] := (5,11) (10,11) (10,22) (8,22) (8,18) (5,18);
set El[10] := (3,18) (4,18) (4,20) (7,20) (7,21) (3,21);
set El[11] := (3,11) (5,11) (5,17) (9,17) (9,22) (3,22);
set El[12] := (3,12) (5,12) (5,20) (8,20) (8,23) (3,23);
set El[13] := (1,11) (4,11) (4,13) (5,13) (5,21) (1,21);
set El[14] := (1,13) (13,14) (14,15) (15,16) (16,19) (1,19);
set El[15] := (11,12) (12,14) (14,20) (20,21) (21,23) (11,23);
set El[16] := (2,11) (4,11) (4,14) (6,14) (6,21) (2,21);
set El[17] := (10,11) (11,18) (18,19) (19,20) (20,22) (10,22);
set El[18] := (7,17) (10,17) (10,20) (15,20) (15,21) (7,21);
set El[19] := (1,4) (4,7) (7,14) (14,17) (17,19) (1,19);
set El[20] := (1,9) (4,9) (4,22) (7,22) (7,23) (1,23);
set El[21] := (1,9) (4,9) (4,12) (6,12) (6,16) (1,16);
set El[22] := (4,11) (5,11) (5,18) (9,18) (9,21) (4,21);
set El[23] := (6,13) (7,13) (7,14) (11,14) (11,18) (6,18);
set El[24] := (2,14) (5,14) (5,19) (7,19) (7,22) (2,22);
set El[25] := (1,12) (9,12) (9,18) (11,18) (11,20) (1,20);
set El[26] := (1,12) (7,12) (7,14) (11,14) (11,17) (1,17);
set El[27] := (7,17) (11,17) (11,18) (12,18) (12,22) (7,22);
set El[28] := (2,5) (5,12) (12,15) (15,22) (22,23) (2,23);
set El[29] := (7,13) (10,13) (10,14) (11,14) (11,17) (7,17);
set El[30] := (1,11) (5,11) (5,14) (6,14) (6,15) (1,15);
