data;

param num_top:=15;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 4 11 12 14 17;
set Nl[2] := 5 12 15 20 21;
set Nl[3] := 1 6 11 15 18;
set Nl[4] := 7 14 18 20 21;
set Nl[5] := 4 6 7 8 13;
set Nl[6] := 5 8 12 21 22;
set Nl[7] := 6 10 16 18 20;
set Nl[8] := 6 13 14 16 23;
set Nl[9] := 1 8 11 15 22;
set Nl[10] := 8 11 13 17 20;
set Nl[11] := 6 15 17 19 23;
set Nl[12] := 2 16 18 19 23;
set Nl[13] := 4 9 11 20 21;
set Nl[14] := 6 7 9 18 20;
set Nl[15] := 1 9 12 20 21;

set El[1] := (4,11) (11,17) (14,17) (12,14) (4,12) (11,12) (12,17) (4,17);
set El[2] := (5,12) (12,21) (20,21) (15,20) (5,15) (12,20) (12,15) (15,21);
set El[3] := (1,6) (6,18) (15,18) (11,15) (1,11) (6,11) (1,15) (11,18);
set El[4] := (7,18) (14,18) (14,20) (20,21) (7,21) (14,21) (7,20) (18,21);
set El[5] := (4,6) (6,13) (8,13) (7,8) (4,7) (4,8) (7,13) (4,13);
set El[6] := (5,8) (8,22) (21,22) (12,21) (5,12) (5,22) (8,21) (12,22);
set El[7] := (6,10) (10,20) (18,20) (16,18) (6,16) (10,18) (16,20) (6,20);
set El[8] := (6,13) (13,23) (16,23) (14,16) (6,14) (6,16) (13,14) (6,23);
set El[9] := (1,8) (8,22) (15,22) (11,15) (1,11) (1,15) (8,15) (8,11);
set El[10] := (8,11) (11,20) (17,20) (13,17) (8,13) (13,20) (8,20) (8,17);
set El[11] := (6,15) (15,23) (19,23) (17,19) (6,17) (15,19) (6,23) (6,19);
set El[12] := (2,16) (16,19) (19,23) (18,23) (2,18) (16,23) (2,19) (2,23);
set El[13] := (4,9) (9,21) (20,21) (11,20) (4,11) (9,20) (4,20) (11,21);
set El[14] := (6,7) (7,20) (18,20) (9,18) (6,9) (9,20) (7,18) (6,20);
set El[15] := (1,9) (9,21) (20,21) (12,20) (1,12) (9,20) (1,21) (9,12);
