data;

param num_top:=20;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 2 3 12 15 20;
set Nl[2] := 1 4 9 16 21;
set Nl[3] := 3 5 8 11 20;
set Nl[4] := 3 6 16 17 21;
set Nl[5] := 1 4 10 15 19;
set Nl[6] := 1 3 6 12 16;
set Nl[7] := 5 6 11 16 21;
set Nl[8] := 14 17 18 21 22;
set Nl[9] := 2 13 16 22 23;
set Nl[10] := 8 13 18 19 20;
set Nl[11] := 2 4 6 11 14;
set Nl[12] := 1 8 13 21 22;
set Nl[13] := 1 4 15 20 21;
set Nl[14] := 2 14 17 21 23;
set Nl[15] := 1 7 8 12 13;
set Nl[16] := 2 9 17 18 19;
set Nl[17] := 2 6 7 12 21;
set Nl[18] := 3 7 11 22 23;
set Nl[19] := 4 8 16 19 20;
set Nl[20] := 4 7 8 13 23;

set El[1] := (2,3) (3,20) (15,20) (12,15) (2,12) (2,20) (3,12);
set El[2] := (1,4) (4,21) (16,21) (9,16) (1,9) (1,16) (9,21);
set El[3] := (3,5) (5,20) (11,20) (8,11) (3,8) (5,8) (3,11);
set El[4] := (3,6) (6,21) (17,21) (16,17) (3,16) (6,17) (6,16);
set El[5] := (1,4) (4,19) (15,19) (10,15) (1,10) (1,19) (1,15);
set El[6] := (1,3) (3,16) (12,16) (6,12) (1,6) (1,12) (3,12);
set El[7] := (5,6) (6,21) (16,21) (11,16) (5,11) (6,11) (5,16);
set El[8] := (14,17) (17,22) (21,22) (18,21) (14,18) (14,22) (17,18);
set El[9] := (2,13) (13,23) (22,23) (16,22) (2,16) (13,22) (2,22);
set El[10] := (8,13) (13,20) (19,20) (18,19) (8,18) (13,18) (8,20);
set El[11] := (2,4) (4,14) (11,14) (6,11) (2,6) (4,11) (6,14);
set El[12] := (1,8) (8,22) (21,22) (13,21) (1,13) (13,22) (1,22);
set El[13] := (1,4) (4,21) (20,21) (15,20) (1,15) (4,15) (4,20);
set El[14] := (2,14) (14,23) (21,23) (17,21) (2,17) (2,23) (14,21);
set El[15] := (1,8) (7,8) (7,12) (12,13) (1,13) (8,13) (8,12);
set El[16] := (2,9) (9,19) (18,19) (17,18) (2,17) (9,17) (9,18);
set El[17] := (2,6) (6,12) (12,21) (7,21) (2,7) (7,12) (6,21);
set El[18] := (3,7) (7,23) (22,23) (11,22) (3,11) (3,22) (7,22);
set El[19] := (4,8) (8,20) (19,20) (16,19) (4,16) (8,19) (8,16);
set El[20] := (4,7) (7,8) (8,23) (13,23) (4,13) (7,23) (8,13);
