data;

param num_top:=30;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 1 3 9 14 18 21;
set Nl[2] := 1 6 8 13 18 19;
set Nl[3] := 2 4 7 12 15 16;
set Nl[4] := 4 5 6 12 13 21;
set Nl[5] := 5 6 7 8 15 18;
set Nl[6] := 2 3 5 8 12 19;
set Nl[7] := 6 9 10 12 14 21;
set Nl[8] := 8 9 11 15 19 22;
set Nl[9] := 2 3 7 14 15 22;
set Nl[10] := 1 2 7 9 13 18;
set Nl[11] := 8 11 12 17 20 22;
set Nl[12] := 6 10 13 14 15 19;
set Nl[13] := 4 12 13 14 17 18;
set Nl[14] := 3 13 14 15 16 18;
set Nl[15] := 6 9 16 17 18 22;
set Nl[16] := 1 5 7 17 19 20;
set Nl[17] := 3 11 13 18 20 22;
set Nl[18] := 4 5 6 9 12 22;
set Nl[19] := 1 2 9 14 16 22;
set Nl[20] := 7 8 9 16 18 23;
set Nl[21] := 1 6 7 12 15 21;
set Nl[22] := 3 5 7 13 21 23;
set Nl[23] := 2 4 11 13 15 23;
set Nl[24] := 2 7 10 11 13 15;
set Nl[25] := 1 4 6 7 11 16;
set Nl[26] := 11 14 17 20 22 23;
set Nl[27] := 7 8 17 18 21 23;
set Nl[28] := 2 4 10 11 21 23;
set Nl[29] := 1 3 6 7 8 22;
set Nl[30] := 4 5 6 14 15 19;

set El[1] := (1,14) (3,14) (3,18) (9,18) (9,21) (1,21);
set El[2] := (1,13) (6,13) (6,18) (8,18) (8,19) (1,19);
set El[3] := (2,12) (4,12) (4,15) (7,15) (7,16) (2,16);
set El[4] := (4,12) (5,12) (5,13) (6,13) (6,21) (4,21);
set El[5] := (5,6) (6,7) (7,8) (8,15) (15,18) (5,18);
set El[6] := (2,8) (3,8) (3,12) (5,12) (5,19) (2,19);
set El[7] := (6,12) (9,12) (9,14) (10,14) (10,21) (6,21);
set El[8] := (8,9) (9,11) (11,15) (15,19) (19,22) (8,22);
set El[9] := (2,14) (3,14) (3,15) (7,15) (7,22) (2,22);
set El[10] := (1,9) (2,9) (2,13) (7,13) (7,18) (1,18);
set El[11] := (8,17) (11,17) (11,20) (12,20) (12,22) (8,22);
set El[12] := (6,10) (10,13) (13,14) (14,15) (15,19) (6,19);
set El[13] := (4,14) (12,14) (12,17) (13,17) (13,18) (4,18);
set El[14] := (3,15) (13,15) (13,16) (14,16) (14,18) (3,18);
set El[15] := (6,9) (9,16) (16,17) (17,18) (18,22) (6,22);
set El[16] := (1,5) (5,7) (7,17) (17,19) (19,20) (1,20);
set El[17] := (3,11) (11,13) (13,18) (18,20) (20,22) (3,22);
set El[18] := (4,9) (5,9) (5,12) (6,12) (6,22) (4,22);
set El[19] := (1,2) (2,9) (9,14) (14,16) (16,22) (1,22);
set El[20] := (7,8) (8,9) (9,16) (16,18) (18,23) (7,23);
set El[21] := (1,12) (6,12) (6,15) (7,15) (7,21) (1,21);
set El[22] := (3,13) (5,13) (5,21) (7,21) (7,23) (3,23);
set El[23] := (2,13) (4,13) (4,15) (11,15) (11,23) (2,23);
set El[24] := (2,11) (7,11) (7,13) (10,13) (10,15) (2,15);
set El[25] := (1,7) (4,7) (4,11) (6,11) (6,16) (1,16);
set El[26] := (11,14) (14,17) (17,20) (20,22) (22,23) (11,23);
set El[27] := (7,8) (8,17) (17,18) (18,21) (21,23) (7,23);
set El[28] := (2,4) (4,10) (10,11) (11,21) (21,23) (2,23);
set El[29] := (1,3) (3,6) (6,7) (7,8) (8,22) (1,22);
set El[30] := (4,5) (5,6) (6,14) (14,15) (15,19) (4,19);
