data;

param num_top:=30;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 4 12 14 15 16 18;
set Nl[2] := 6 8 9 10 13 15;
set Nl[3] := 2 3 6 8 11 13;
set Nl[4] := 3 7 11 17 21 22;
set Nl[5] := 5 8 10 14 15 21;
set Nl[6] := 1 4 11 13 19 20;
set Nl[7] := 1 2 5 10 15 17;
set Nl[8] := 3 7 10 13 20 21;
set Nl[9] := 3 13 14 16 20 22;
set Nl[10] := 6 9 10 12 14 21;
set Nl[11] := 2 6 11 17 22 23;
set Nl[12] := 3 9 10 17 20 22;
set Nl[13] := 10 12 15 19 21 22;
set Nl[14] := 3 11 13 17 18 23;
set Nl[15] := 1 9 14 15 16 23;
set Nl[16] := 1 3 6 10 13 18;
set Nl[17] := 8 13 14 20 22 23;
set Nl[18] := 5 9 12 18 19 20;
set Nl[19] := 2 5 9 12 21 22;
set Nl[20] := 2 11 13 14 16 17;
set Nl[21] := 2 4 13 14 19 21;
set Nl[22] := 2 6 14 15 19 20;
set Nl[23] := 7 11 13 15 16 22;
set Nl[24] := 2 9 13 17 18 20;
set Nl[25] := 5 6 9 14 16 21;
set Nl[26] := 1 2 3 6 7 15;
set Nl[27] := 1 5 7 12 15 17;
set Nl[28] := 4 9 10 14 15 19;
set Nl[29] := 2 8 9 10 15 19;
set Nl[30] := 1 6 11 14 16 23;

set El[1] := (4,12) (12,14) (14,15) (15,16) (16,18) (4,18) (12,18) (4,16) (15,18);
set El[2] := (6,10) (8,10) (8,13) (9,13) (9,15) (6,15) (13,15) (8,15) (8,9);
set El[3] := (2,8) (3,8) (3,11) (6,11) (6,13) (2,13) (3,13) (6,8) (2,11);
set El[4] := (3,11) (11,22) (21,22) (7,21) (7,17) (3,17) (17,22) (11,17) (17,21);
set El[5] := (5,14) (10,14) (10,21) (8,21) (8,15) (5,15) (15,21) (14,21) (5,21);
set El[6] := (1,13) (4,13) (4,19) (11,19) (11,20) (1,20) (1,11) (13,19) (13,20);
set El[7] := (1,10) (2,10) (2,15) (5,15) (5,17) (1,17) (1,2) (2,5) (5,10);
set El[8] := (3,13) (10,13) (10,21) (7,21) (7,20) (3,20) (13,20) (13,21) (3,10);
set El[9] := (3,16) (13,16) (13,20) (14,20) (14,22) (3,22) (13,22) (3,13) (14,16);
set El[10] := (6,12) (9,12) (9,14) (10,14) (10,21) (6,21) (9,10) (12,21) (6,9);
set El[11] := (2,6) (6,11) (11,17) (17,22) (22,23) (2,23) (2,17) (2,11) (6,17);
set El[12] := (3,9) (9,10) (10,17) (17,20) (20,22) (3,22) (3,17) (10,20) (9,20);
set El[13] := (10,12) (12,15) (15,19) (19,21) (21,22) (10,22) (10,19) (19,22) (15,21);
set El[14] := (3,11) (11,13) (13,17) (17,18) (18,23) (3,23) (3,18) (13,18) (13,23);
set El[15] := (1,15) (9,15) (9,16) (14,16) (14,23) (1,23) (1,16) (15,23) (15,16);
set El[16] := (1,10) (3,10) (3,13) (6,13) (6,18) (1,18) (10,18) (3,6) (10,13);
set El[17] := (8,13) (13,14) (14,20) (20,22) (22,23) (8,23) (14,23) (13,23) (13,20);
set El[18] := (5,9) (9,12) (12,18) (18,19) (19,20) (5,20) (9,20) (5,18) (5,12);
set El[19] := (2,5) (5,9) (9,12) (12,21) (21,22) (2,22) (2,12) (9,22) (2,21);
set El[20] := (2,11) (11,13) (13,14) (14,16) (16,17) (2,17) (13,16) (2,14) (14,17);
set El[21] := (2,14) (4,14) (4,19) (13,19) (13,21) (2,21) (19,21) (14,21) (2,19);
set El[22] := (2,6) (6,14) (14,15) (15,19) (19,20) (2,20) (15,20) (2,19) (2,15);
set El[23] := (7,15) (11,15) (11,16) (13,16) (13,22) (7,22) (15,16) (11,13) (16,22);
set El[24] := (2,9) (9,13) (13,17) (17,18) (18,20) (2,20) (9,17) (13,20) (13,18);
set El[25] := (5,14) (6,14) (6,16) (9,16) (9,21) (5,21) (14,21) (9,14) (5,9);
set El[26] := (1,2) (2,3) (3,6) (6,7) (7,15) (1,15) (6,15) (1,7) (3,7);
set El[27] := (1,12) (5,12) (5,15) (7,15) (7,17) (1,17) (1,5) (15,17) (1,15);
set El[28] := (4,9) (9,10) (10,14) (14,15) (15,19) (4,19) (9,19) (14,19) (10,19);
set El[29] := (2,10) (8,10) (8,15) (9,15) (9,19) (2,19) (8,9) (8,19) (10,19);
set El[30] := (1,14) (6,14) (6,16) (11,16) (11,23) (1,23) (6,11) (14,16) (1,16);
