data;

param num_top:=15;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 1 10 11 12 20;
set Nl[2] := 6 7 10 13 20;
set Nl[3] := 5 10 15 18 20;
set Nl[4] := 5 10 11 12 21;
set Nl[5] := 8 11 17 19 22;
set Nl[6] := 2 9 10 17 19;
set Nl[7] := 6 10 12 14 19;
set Nl[8] := 4 5 12 15 17;
set Nl[9] := 1 9 11 13 20;
set Nl[10] := 5 13 14 21 22;
set Nl[11] := 2 8 9 18 23;
set Nl[12] := 5 8 20 22 23;
set Nl[13] := 1 10 17 20 22;
set Nl[14] := 14 17 18 19 21;
set Nl[15] := 4 13 14 15 22;

set El[1] := (1,10) (10,20) (12,20) (11,12) (1,11) (10,12) (1,20) (10,11) (1,12) (11,20);
set El[2] := (6,7) (7,20) (13,20) (10,13) (6,10) (6,20) (10,20) (7,10) (6,13) (7,13);
set El[3] := (5,10) (10,20) (18,20) (15,18) (5,15) (10,15) (5,18) (5,20) (15,20) (10,18);
set El[4] := (5,10) (10,21) (12,21) (11,12) (5,11) (5,12) (10,12) (5,21) (10,11) (11,21);
set El[5] := (8,17) (11,17) (11,19) (19,22) (8,22) (17,22) (11,22) (8,11) (17,19) (8,19);
set El[6] := (2,9) (9,19) (17,19) (10,17) (2,10) (9,10) (10,19) (9,17) (2,19) (2,17);
set El[7] := (6,10) (10,19) (14,19) (12,14) (6,12) (6,19) (10,14) (10,12) (6,14) (12,19);
set El[8] := (4,5) (5,17) (15,17) (12,15) (4,12) (4,15) (12,17) (5,12) (5,15) (4,17);
set El[9] := (1,9) (9,20) (13,20) (11,13) (1,11) (11,20) (1,13) (1,20) (9,11) (9,13);
set El[10] := (5,13) (13,22) (21,22) (14,21) (5,14) (5,22) (13,14) (14,22) (13,21) (5,21);
set El[11] := (2,8) (8,23) (18,23) (9,18) (2,9) (8,9) (9,23) (8,18) (2,18) (2,23);
set El[12] := (5,8) (8,23) (22,23) (20,22) (5,20) (20,23) (5,22) (8,20) (5,23) (8,22);
set El[13] := (1,10) (10,22) (20,22) (17,20) (1,17) (10,20) (1,22) (10,17) (17,22) (1,20);
set El[14] := (14,17) (17,21) (19,21) (18,19) (14,18) (14,21) (14,19) (17,18) (18,21) (17,19);
set El[15] := (4,13) (13,22) (15,22) (14,15) (4,14) (13,14) (14,22) (4,15) (4,22) (13,15);
