data;

param num_top:=10;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 4 11 12 15 16;
set Nl[2] := 2 7 10 18 23;
set Nl[3] := 10 11 13 18 23;
set Nl[4] := 5 14 15 18 23;
set Nl[5] := 4 10 17 19 22;
set Nl[6] := 1 6 16 20 22;
set Nl[7] := 2 13 15 20 23;
set Nl[8] := 3 10 13 15 17;
set Nl[9] := 4 7 10 13 20;
set Nl[10] := 4 7 13 17 19;

set El[1] := (4,11) (11,16) (15,16) (12,15) (4,12) (11,15) (4,16) (11,12) (12,16);
set El[2] := (2,7) (7,23) (18,23) (10,18) (2,10) (2,23) (2,18) (7,10) (10,23);
set El[3] := (10,11) (11,23) (18,23) (13,18) (10,13) (10,23) (10,18) (11,18) (13,23);
set El[4] := (5,14) (14,23) (18,23) (15,18) (5,15) (5,23) (5,18) (14,18) (15,23);
set El[5] := (4,10) (10,22) (19,22) (17,19) (4,17) (17,22) (10,19) (4,19) (4,22);
set El[6] := (1,6) (6,22) (20,22) (16,20) (1,16) (1,22) (1,20) (6,20) (6,16);
set El[7] := (2,13) (13,23) (20,23) (15,20) (2,15) (2,20) (13,20) (2,23) (13,15);
set El[8] := (3,10) (10,17) (15,17) (13,15) (3,13) (10,13) (3,17) (13,17) (10,15);
set El[9] := (4,7) (7,20) (13,20) (10,13) (4,10) (7,10) (10,20) (4,13) (4,20);
set El[10] := (4,7) (7,19) (17,19) (13,17) (4,13) (4,19) (7,13) (4,17) (13,19);
