data;

param num_top:=10;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 9 10 15 17 21;
set Nl[2] := 3 5 9 15 21;
set Nl[3] := 1 12 13 21 22;
set Nl[4] := 3 7 11 16 21;
set Nl[5] := 3 5 15 16 18;
set Nl[6] := 12 15 17 18 20;
set Nl[7] := 2 3 4 12 14;
set Nl[8] := 2 4 5 19 22;
set Nl[9] := 3 4 5 8 19;
set Nl[10] := 2 3 17 18 22;

set El[1] := (9,10) (10,21) (17,21) (15,17) (9,15) (15,21) (9,17) (9,21) (10,15);
set El[2] := (3,5) (5,21) (15,21) (9,15) (3,9) (9,21) (3,21) (3,15) (5,15);
set El[3] := (1,12) (12,22) (21,22) (13,21) (1,13) (13,22) (1,21) (1,22) (12,13);
set El[4] := (3,7) (7,21) (16,21) (11,16) (3,11) (7,11) (3,16) (3,21) (11,21);
set El[5] := (3,5) (5,18) (16,18) (15,16) (3,15) (5,15) (5,16) (3,16) (15,18);
set El[6] := (12,15) (15,20) (18,20) (17,18) (12,17) (12,20) (15,18) (12,18) (17,20);
set El[7] := (2,3) (3,14) (12,14) (4,12) (2,4) (3,12) (2,14) (2,12) (3,4);
set El[8] := (2,4) (4,22) (19,22) (5,19) (2,5) (4,19) (2,22) (2,19) (5,22);
set El[9] := (3,4) (4,19) (8,19) (5,8) (3,5) (3,19) (4,8) (5,19) (4,5);
set El[10] := (2,3) (3,22) (18,22) (17,18) (2,17) (3,18) (3,17) (17,22) (2,22);
