data;

param num_top:=10;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 3 4 5 11 14;
set Nl[2] := 4 5 8 9 23;
set Nl[3] := 1 3 6 12 16;
set Nl[4] := 8 9 11 16 17;
set Nl[5] := 1 7 9 17 18;
set Nl[6] := 1 7 8 10 18;
set Nl[7] := 1 2 3 8 13;
set Nl[8] := 10 12 15 17 18;
set Nl[9] := 5 9 12 13 22;
set Nl[10] := 1 6 7 9 19;

set El[1] := (3,4) (4,14) (11,14) (5,11) (3,5) (3,14) (4,11) (4,5) (5,14) (3,11);
set El[2] := (4,5) (5,9) (9,23) (8,23) (4,8) (4,9) (5,23) (8,9) (5,8) (4,23);
set El[3] := (1,3) (3,16) (12,16) (6,12) (1,6) (1,16) (6,16) (3,6) (3,12) (1,12);
set El[4] := (8,9) (9,17) (16,17) (11,16) (8,11) (11,17) (8,17) (9,16) (8,16) (9,11);
set El[5] := (1,7) (7,18) (17,18) (9,17) (1,9) (7,9) (7,17) (1,17) (9,18) (1,18);
set El[6] := (1,8) (7,8) (7,10) (10,18) (1,18) (8,10) (1,7) (7,18) (8,18) (1,10);
set El[7] := (1,2) (2,13) (8,13) (3,8) (1,3) (1,13) (2,8) (1,8) (3,13) (2,3);
set El[8] := (10,12) (12,18) (17,18) (15,17) (10,15) (15,18) (10,18) (12,17) (12,15) (10,17);
set El[9] := (5,9) (9,22) (13,22) (12,13) (5,12) (5,13) (9,12) (12,22) (9,13) (5,22);
set El[10] := (1,6) (6,19) (9,19) (7,9) (1,7) (1,9) (7,19) (1,19) (6,9) (6,7);
