data;

param num_top:=10;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 3 5 7 9 14;
set Nl[2] := 8 10 12 21 23;
set Nl[3] := 2 4 9 10 15;
set Nl[4] := 2 3 10 16 22;
set Nl[5] := 4 12 15 19 23;
set Nl[6] := 7 8 11 19 22;
set Nl[7] := 3 5 11 18 20;
set Nl[8] := 4 5 6 16 18;
set Nl[9] := 5 7 12 15 20;
set Nl[10] := 1 8 9 10 20;

set El[1] := (3,5) (5,14) (9,14) (7,9) (3,7) (3,14) (3,9) (5,9) (7,14) (5,7);
set El[2] := (8,12) (10,12) (10,21) (21,23) (8,23) (10,23) (8,10) (12,23) (8,21) (12,21);
set El[3] := (2,4) (4,15) (10,15) (9,10) (2,9) (2,10) (4,9) (4,10) (9,15) (2,15);
set El[4] := (2,3) (3,22) (16,22) (10,16) (2,10) (10,22) (2,22) (3,16) (2,16) (3,10);
set El[5] := (4,12) (12,23) (19,23) (15,19) (4,15) (4,23) (12,15) (4,19) (15,23) (12,19);
set El[6] := (7,8) (8,22) (19,22) (11,19) (7,11) (7,22) (8,11) (11,22) (8,19) (7,19);
set El[7] := (3,5) (5,20) (18,20) (11,18) (3,11) (5,18) (5,11) (11,20) (3,18) (3,20);
set El[8] := (4,5) (5,18) (16,18) (6,16) (4,6) (5,16) (6,18) (4,18) (5,6) (4,16);
set El[9] := (5,7) (7,20) (15,20) (12,15) (5,12) (7,12) (7,15) (5,20) (12,20) (5,15);
set El[10] := (1,8) (8,20) (10,20) (9,10) (1,9) (1,20) (8,10) (1,10) (8,9) (9,20);
