data;

param num_top:=10;

#nodes and edges of the physical network
param n := 23;

set E := (1,2) (1,3) (1,4) (1,5) (1,6) (2,3) (2,8) (3,13) (3,9) (4,5) (4,13) (4,14) (4,16) (5,16) (5,18) (6,7) (6,18) (7,8) (7,21) (7,22) (7,23) (8,23) (9,10) (9,11) (9,13) (10,11) (10,12) (10,13) (11,12) (12,13) (12,15) (14,15) (14,20) (15,20) (16,17) (16,19) (16,20) (17,18) (17,19) (18,21) (19,20) (21,22) (22,23) ;

#nodes and edges of the virtual networks
set Nl[1] := 7 12 15 18 20;
set Nl[2] := 6 9 17 19 21;
set Nl[3] := 1 3 6 7 22;
set Nl[4] := 1 6 9 11 13;
set Nl[5] := 7 10 16 17 21;
set Nl[6] := 9 10 15 20 23;
set Nl[7] := 4 10 14 16 21;
set Nl[8] := 3 11 12 14 19;
set Nl[9] := 6 14 17 21 23;
set Nl[10] := 4 8 10 14 18;

set El[1] := (7,12) (12,18) (18,20) (15,20) (7,15) (12,20) (15,18) (12,15);
set El[2] := (6,9) (9,21) (19,21) (17,19) (6,17) (6,21) (6,19) (17,21);
set El[3] := (1,3) (3,22) (7,22) (6,7) (1,6) (3,7) (6,22) (1,7);
set El[4] := (1,6) (6,13) (11,13) (9,11) (1,9) (6,9) (9,13) (6,11);
set El[5] := (7,16) (10,16) (10,17) (17,21) (7,21) (10,21) (7,10) (16,17);
set El[6] := (9,10) (10,23) (20,23) (15,20) (9,15) (15,23) (10,15) (9,20);
set El[7] := (4,10) (10,21) (16,21) (14,16) (4,14) (14,21) (10,16) (10,14);
set El[8] := (3,11) (11,19) (14,19) (12,14) (3,12) (11,12) (12,19) (3,19);
set El[9] := (6,14) (14,23) (21,23) (17,21) (6,17) (14,21) (6,21) (14,17);
set El[10] := (4,8) (8,18) (14,18) (10,14) (4,10) (8,10) (4,18) (8,14);
